trade_date,close_price,portfolio_value_PPO_Advanced,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_PPO_Advanced
2018-05-10,47.509998,43.66785241252962,35.23530199030207,37.2078592938908,32.09625766137839,36.557030591343754,30.914834440882665,47.509998,14.597852412529619
2018-05-11,47.147499,43.334668798594514,34.96645833057001,36.92396511679199,31.85136475892043,36.27810220594724,30.678955740782836,47.147499,14.264668798594514
2018-05-14,47.037498,43.334668798594514,34.88487721885885,36.92396511679199,31.777051549330114,36.19346086535871,30.678955740782836,47.037498,14.264668798594514
2018-05-15,46.610001,42.940824701967756,34.56782846009131,36.92396511679199,31.488248046087147,35.864519135941926,30.678955740782836,46.610001,13.870824701967756
2018-05-16,47.044998,42.940824701967756,34.89043951681827,36.92396511679199,31.78211831301342,36.19923181339022,30.678955740782836,47.044998,13.870824701967756
2018-05-17,46.747501,42.940824701967756,34.66980392268061,36.92396511679199,31.581138713614425,35.97031984985292,30.678955740782836,46.747501,13.870824701967756
2018-05-18,46.577499,42.940824701967756,34.54372368565439,36.92396511679199,31.466290718989175,35.83951015555259,30.678955740782836,46.577499,13.870824701967756
2018-05-21,46.907501,42.940824701967756,34.78846627914815,36.92396511679199,31.68922967219162,36.09343340785844,30.678955740782836,46.907501,13.870824701967756
2018-05-22,46.790001,42.940824701967756,34.701323611117296,36.92396511679199,31.609850374486488,36.003021888698136,30.678955740782836,46.790001,13.870824701967756
2018-05-23,47.09,42.940824701967756,34.92381478785422,36.92396511679199,31.81252024625024,36.23385904049875,30.678955740782836,47.09,13.870824701967756
2018-05-24,47.037498,42.940824701967756,34.88487721885885,36.92396511679199,31.777051549330114,36.19346086535871,30.678955740782836,47.037498,13.870824701967756
2018-05-25,47.145,42.940824701967756,34.96460497288994,36.92396511679199,31.84967651326115,36.27617932606314,30.678955740782836,47.145,13.870824701967756
2018-05-29,46.974998,42.940824701967756,34.838524735863714,36.92396511679199,31.734828518635897,36.145369631762804,30.678955740782836,46.974998,13.870824701967756
2018-05-30,46.875,42.940824701967756,34.764362246350956,36.92396511679199,31.667273020662133,36.06842519692883,30.678955740782836,46.875,13.870824701967756
2018-05-31,46.717499,42.796542614898215,34.647553247563486,36.92396511679199,31.560870307744217,36.06842519692883,30.678955740782836,46.717499,13.726542614898214
2018-06-01,47.560001,43.56833420301677,35.27238620161736,36.92396511679199,32.130038112639234,36.06842519692883,30.678955740782836,47.560001,14.498334203016768
2018-06-04,47.9575,43.56833420301677,35.56718725182669,36.92396511679199,32.39857591228596,36.36987941572403,30.678955740782836,47.9575,14.498334203016768
2018-06-05,48.327499,43.56833420301677,35.84159320951816,36.92396511679199,32.64853557842723,36.65047825874,30.678955740782836,48.327499,14.498334203016768
2018-06-06,48.494999,43.71933924424609,35.96581786394512,36.92396511679199,32.761693300687725,36.777506456668036,30.67895574078284,48.494999,14.649339244246093
2018-06-07,48.365002,43.602144006367354,35.86940692423442,36.82498574175813,32.67387142354923,36.67891968266176,30.5967169060231,48.365002,14.532144006367353
2018-06-08,47.924999,43.602144006367354,35.54308321902949,36.48996861095494,32.37661926075648,36.345231395062186,30.318361759282887,47.924999,14.532144006367353
2018-06-11,47.807499,43.49524255560784,35.45594055099863,36.48996861095494,32.29723996305135,36.256122062187295,30.318361759282887,47.807499,14.425242555607838
2018-06-12,48.07,43.49524255560784,35.65062172121793,36.48996861095494,32.474577367535545,36.4551968620936,30.318361759282887,48.07,14.425242555607838
2018-06-29,46.2775,41.873332377098855,34.32123250891747,36.48996861095494,31.26362084722543,35.09580554993836,30.318361759282887,46.2775,12.803332377098855
2018-10-01,56.814999,51.40799172668227,34.32123250891747,36.48996861095494,38.38242314670178,35.09580554993836,30.318361759282887,56.814999,22.33799172668227
2018-10-02,57.32,51.40799172668227,34.62629731650878,36.48996861095494,38.723585910279546,35.407755162020976,30.318361759282887,57.32,22.33799172668227
2018-10-03,58.017502,52.033553084765735,35.04764957803808,36.93399907302888,39.194796283963974,35.83861664215043,30.687292637926003,58.017502,22.963553084765735
2018-10-04,56.997501,52.033553084765735,34.43147969162607,36.28466542904523,38.50571574746588,35.208540827896826,30.14778183344536,56.997501,22.963553084765735
2018-10-05,56.072498,51.189109173021826,33.87269691254962,36.28466542904523,37.88081286648601,34.63714725238854,30.14778183344536,56.072498,22.119109173021826
2018-10-24,53.772499,51.189109173021826,33.87269691254962,36.28466542904523,36.32700601250734,33.2163900740059,30.14778183344536,53.772499,22.119109173021826
2018-10-25,54.950001,52.310040495731066,33.87269691254962,36.28466542904523,37.122489261923356,33.2163900740059,30.14778183344536,54.950001,23.240040495731066
2018-11-01,55.555,52.310040495731066,33.87269691254962,36.28466542904523,37.531207523474876,33.2163900740059,30.14778183344536,55.555,23.240040495731066
2018-11-29,44.887501,42.26562856740471,33.87269691254962,36.28466542904523,37.531207523474876,26.83828175075745,30.14778183344536,44.887501,13.195628567404711
2018-11-30,44.645,42.037292015694604,33.87269691254962,36.28466542904523,37.531207523474876,26.83828175075745,30.14778183344536,44.645,12.967292015694603
2018-12-03,46.205002,42.037292015694604,33.87269691254962,36.28466542904523,37.531207523474876,26.83828175075745,30.14778183344536,46.205002,12.967292015694603
2018-12-04,44.172501,42.037292015694604,33.87269691254962,34.68854778859583,37.531207523474876,26.83828175075745,30.14778183344536,44.172501,12.967292015694603
