trade_date,strategy,buy_and_hold
2025-02-07,29.68210347274949,39402.571212539995
2025-02-10,29.68210347274949,37555.77269980824
2025-02-11,26.754973156680823,33852.17261924395
2025-02-12,26.754973156680823,30510.827773034096
2025-02-13,23.705387806336027,27033.142601808122
2025-02-14,23.705387806336027,23506.452884261438
2025-02-18,23.705387806336027,20695.90384515472
2025-02-19,23.705387806336027,18095.297959780266
2025-02-20,21.047776779367695,16066.6341055093
2025-02-21,21.047776779367695,14442.634796758524
2025-02-24,21.047776779367695,13077.86357900403
2025-02-25,21.047776779367695,11727.404152245337
2025-02-26,21.047776779367695,10921.860488431757
2025-02-27,21.047776779367695,10028.965627920996
2025-02-28,21.047776779367695,9211.604929245434
2025-03-03,21.047776779367695,8637.307419931627
2025-03-04,19.973666634763003,8196.528347677677
2025-03-05,17.215782640501466,7064.7844995437345
2025-03-06,13.78111349324294,5655.3105383932625
2025-03-07,11.024890794594352,4524.248430714611
2025-03-10,11.024890794594352,3619.3987445716884
2025-03-11,9.927098318613414,3259.000733979707
2025-03-12,8.711942067628584,2860.0729721347193
2025-03-13,8.232881085271757,2702.8004194700034
2025-03-14,7.8098427235861525,2563.9197227159566
2025-03-17,7.377013430002285,2421.824727763316
2025-03-18,6.738127181896937,2212.082597215374
2025-03-19,6.166491424293528,2024.4183579980104
2025-03-20,5.563377730540499,1826.420120494015
2025-03-21,5.091074778106264,1671.3661843646757
2025-03-24,5.091074778106264,1549.2294290760426
2025-03-25,4.741129571083573,1442.7400458096427
2025-03-26,4.4789593291913645,1362.9608494965069
2025-03-27,4.20464098611571,1279.4849493082438
2025-03-28,4.20464098611571,1240.2022023945822
2025-03-31,4.022357185444636,1186.43571631417
2025-04-01,3.844480505989903,1133.9691560673248
2025-04-02,3.526122919769385,1040.0663042225456
2025-04-03,3.4515031065412254,1018.056421092588
2025-04-04,3.4515031065412254,1072.801387080421
2025-04-07,3.4515031065412254,1160.2411369357978
2025-04-08,3.4515031065412254,1328.9413584873998
2025-04-09,3.4515031065412254,1326.8030918415936
2025-04-10,3.4515031065412254,1470.66304387761
2025-04-11,3.4515031065412254,1582.4319645492644
2025-04-14,3.62343628229047,1661.2592304313216
2025-04-15,3.7952922417232244,1740.0510944714488
2025-04-16,3.7952922417232244,1894.71031585026
2025-04-17,3.7952922417232244,2010.8446899499859
2025-04-21,3.7952922417232244,2156.2890863740686
2025-04-22,3.844980207751865,2184.5192230928783
2025-04-23,3.789054970630114,2152.7453909929923
2025-04-24,3.5554976222404737,2020.0501650921842
2025-04-25,3.405868060306106,1935.0383739444446
2025-04-28,3.405868060306106,1847.9539069634488
2025-04-29,3.405868060306106,1751.7290990739552
2025-04-30,3.405868060306106,1657.8644470291765
2025-05-01,3.405868060306106,1569.6130067849194
2025-05-02,3.3757908394655423,1555.7517543220017
2025-05-05,3.4470098988057467,1588.573449082933
2025-05-06,3.4470098988057467,1607.6442733391737
2025-05-07,3.4470098988057467,1672.6654459743766
2025-05-08,3.4470098988057467,1708.4420871983227
2025-05-09,3.523505942480044,1746.355833997428
2025-05-12,3.523505942480044,1646.8554639995905
2025-05-13,3.296306755802988,1540.664576825433
2025-05-14,3.0497792698432384,1425.4398137892356
2025-05-15,3.0497792698432384,1337.6013615839154
2025-05-16,3.0497792698432384,1238.7031297124854
2025-05-19,3.0497792698432384,1166.3195123277362
2025-05-20,2.9633851226871193,1133.280013182516
2025-05-21,2.9547350015139955,1129.9719688240364
2025-05-22,2.9547350015139955,1124.0237963801467
2025-05-23,2.9547350015139955,1160.2308509091438
2025-05-27,2.9547350015139955,1164.8091218468312
2025-05-28,2.9547350015139955,1168.6448382850729
2025-05-29,2.9547350015139955,1199.1546490781814
2025-05-30,2.9547350015139955,1240.7689128651414
2025-06-02,2.9547350015139955,1306.8361351684716
2025-06-03,2.9547350015139955,1372.9267590323468
2025-06-04,2.9547350015139955,1421.1906263193698
2025-06-05,2.9547350015139955,1487.6355516716794
2025-06-06,2.9547350015139955,1540.3067760141669
2025-06-09,2.9547350015139955,1624.1087064699936
2025-06-10,2.9547350015139955,1692.144244292728
2025-06-11,2.9547350015139955,1775.9087686737064
2025-06-12,2.9547350015139955,1864.2584540064547
2025-06-13,2.9547350015139955,1994.3631872531114
2025-06-16,2.9547350015139955,2110.957647906303
2025-06-17,3.189435512154255,2278.6352357947962
2025-06-18,3.4474066246838277,2462.9380895715867
2025-06-20,3.4474066246838277,2627.1347831890557
2025-06-23,3.4474066246838277,2792.0636777428813
2025-06-24,3.4474066246838277,2979.687564823525
2025-06-25,3.4474066246838277,3161.8150078482336
2025-06-26,3.4474066246838277,3367.0958472327798
2025-06-27,3.4474066246838277,3537.7267963871477
2025-06-30,3.4474066246838277,3604.628747833625
2025-07-01,3.4474066246838277,3600.292379449981
2025-07-02,3.4474066246838277,3429.8041341135067
2025-07-03,3.2827446946624295,3265.9829694517093
2025-07-07,3.2827446946624295,3156.6247957025885
2025-07-08,3.2827446946624295,3205.325203050688
2025-07-09,3.2827446946624295,3340.285420725137
2025-07-10,3.2827446946624295,3606.6765233133874
2025-07-11,3.2827446946624295,3884.70800314257
2025-07-14,3.2827446946624295,4281.161878403284
2025-07-15,3.6671245537051482,4782.447403907404
2025-07-16,4.066434079233548,5303.203319271477
2025-07-17,4.48916430037435,5854.503123529663
2025-07-18,4.9137225249179535,6408.186901934357
2025-07-21,4.9137225249179535,6961.3544116831345
2025-07-22,4.9137225249179535,7346.644494306561
2025-07-23,4.9137225249179535,7724.188554868975
2025-07-24,4.9137225249179535,8239.4151040444
2025-07-25,4.9137225249179535,8760.937122469993
2025-07-28,4.9137225249179535,9396.175151346048
2025-07-29,5.366826706385687,10262.61525440197
2025-07-30,5.366826706385687,11429.720911593578
2025-07-31,5.366826706385687,12797.161291735723
2025-08-01,5.366826706385687,14542.450945863935
2025-08-04,5.366826706385687,17073.390023580203
2025-08-05,5.366826706385687,20197.63259060512
2025-08-06,5.366826706385687,22727.6284441695
2025-08-07,5.8087956193099615,24599.294101803745
2025-08-08,5.8087956193099615,25164.093894381163
2025-08-11,5.7988219172316064,25120.88714516451
2025-08-12,5.8084189675046245,25162.462213389757
2025-08-13,5.826837464050582,25242.252381068418
2025-08-14,5.826837464050582,25667.33191116561
2025-08-15,5.826837464050582,26394.38475488129
2025-08-18,5.826837464050582,27320.352560852036
2025-08-19,5.826837464050582,28187.74643430653
2025-08-20,5.826837464050582,30618.516748068956
2025-08-21,5.826837464050582,34863.43729150449
