trade_date,close_price,portfolio_value_A2C_Paper,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_A2C_Paper
2024-01-18,188.630005,162.11376520345917,152.80216146358393,162.67849321703855,155.85006819784667,158.6371018388443,139.54715456651476,188.630005,23.733760203459155
2024-01-19,191.559998,162.11376520345917,152.80216146358393,162.67849321703855,155.85006819784667,158.6371018388443,139.54715456651476,191.559998,23.733760203459155
2024-01-22,193.889999,164.08560295132668,154.66073941685949,164.6571999190202,155.85006819784667,158.6371018388443,139.54715456651476,193.889999,25.705597951326666
2024-01-23,195.179993,165.17730156592924,155.68973228349677,165.75270149748138,155.85006819784667,159.69255034369215,139.54715456651476,195.179993,26.79729656592923
2024-01-24,194.5,164.60183577613532,155.14732049990454,165.17523105588046,155.85006819784667,159.13619303105583,139.54715456651476,194.5,26.221830776135306
2024-01-25,194.169998,164.60183577613532,154.88408694689883,164.8949834641123,155.85006819784667,158.8661916841528,139.54715456651476,194.169998,26.221830776135306
2024-01-26,192.419998,164.60183577613532,153.48815989869917,163.40883099959925,155.85006819784667,157.4343750373438,139.54715456651476,192.419998,26.221830776135306
2024-01-29,191.729996,164.60183577613532,152.93776421006382,163.40883099959925,155.85006819784667,156.8698285516687,139.54715456651476,191.729996,26.221830776135306
2024-01-30,188.039993,164.60183577613532,152.93776421006382,163.40883099959925,155.85006819784667,153.8507384247115,139.54715456651476,188.039993,26.221830776135306
2024-03-14,173.0,164.60183577613532,152.93776421006382,163.40883099959925,155.85006819784667,141.54530279883113,139.54715456651476,173.0,26.221830776135306
2024-03-15,172.619995,164.60183577613532,152.93776421006382,163.40883099959925,155.85006819784667,141.54530279883113,139.54715456651476,172.619995,26.221830776135306
2024-03-18,173.720001,164.60183577613532,152.93776421006382,163.40883099959925,155.85006819784667,141.54530279883113,139.54715456651476,173.720001,26.221830776135306
2024-03-19,176.080002,164.60183577613532,152.93776421006382,165.62875387749452,155.85006819784667,141.54530279883113,139.54715456651476,176.080002,26.221830776135306
2024-03-20,178.669998,167.02299713126095,152.93776421006382,168.06502037655835,155.85006819784667,141.54530279883113,139.54715456651476,178.669998,28.64299213126094
2024-03-21,171.369995,160.1988610492356,152.93776421006382,161.1983098673662,155.85006819784667,141.54530279883113,139.54715456651476,171.369995,21.818856049235592
2024-04-11,175.039993,160.1988610492356,152.93776421006382,161.1983098673662,155.85006819784667,141.54530279883113,139.54715456651476,175.039993,21.818856049235592
2024-04-12,176.550003,161.58084169278462,152.93776421006382,161.1983098673662,155.85006819784667,141.54530279883113,139.54715456651476,176.550003,23.200836692784605
2024-04-15,172.690002,158.04811895182272,149.59400939410602,157.67395061098972,155.85006819784667,138.450627063545,139.54715456651476,172.690002,19.668113951822704
2024-04-16,169.380005,158.04811895182272,149.59400939410602,157.67395061098972,155.85006819784667,135.79690562674492,139.54715456651476,169.380005,19.668113951822704
2024-04-29,173.5,158.04811895182272,149.59400939410602,157.67395061098972,155.85006819784667,135.79690562674492,139.54715456651476,173.5,19.668113951822704
2024-04-30,170.330002,155.16044044472739,146.8607949238392,157.67395061098972,155.85006819784667,135.79690562674492,139.54715456651476,170.330002,16.780435444727374
2024-05-01,169.300003,155.16044044472739,146.8607949238392,157.67395061098972,155.85006819784667,135.79690562674492,139.54715456651476,169.300003,16.780435444727374
2024-05-02,173.029999,155.16044044472739,146.8607949238392,157.67395061098972,155.85006819784667,135.79690562674492,139.54715456651476,173.029999,16.780435444727374
2024-05-03,183.380005,164.44155642950858,146.8607949238392,167.1054153529357,155.85006819784667,135.79690562674492,139.54715456651476,183.380005,26.06155142950857
2024-05-06,181.710007,162.94402636697984,145.52336866626425,165.58362616207722,155.85006819784667,134.56023557210696,139.54715456651476,181.710007,24.56402136697983
2024-05-07,182.399994,163.56275541650805,146.07594820898547,166.21237826742876,155.85006819784667,135.07118604090363,139.54715456651476,182.399994,25.182750416508043
2024-05-08,182.740005,163.56275541650805,146.34824772028088,166.5222140064973,155.85006819784667,135.32297162504653,139.54715456651476,182.740005,25.182750416508043
2024-05-09,184.570007,165.20071186472924,147.8138139821654,168.18980717897378,157.4107879565125,136.67812814219656,140.94461305925714,184.570007,26.82070686472923
2024-05-10,183.050003,163.8402213553626,146.59651117029443,166.8047003361742,156.11445042461304,135.55253192607543,139.78388072191413,183.050003,25.460216355362576
2024-05-13,186.279999,163.8402213553626,149.1832696348327,166.8047003361742,158.86915701925702,137.94441462880937,139.78388072191413,186.279999,25.460216355362576
2024-05-14,187.429993,164.85168405951117,150.10424808609648,166.8047003361742,159.84993100646966,138.79601034497986,139.78388072191413,187.429993,26.47167905951116
2024-05-15,189.720001,166.86583168480482,151.93821245566858,166.8047003361742,161.8029675239723,140.49181136898184,139.78388072191413,189.720001,28.485826684804806
2024-05-16,189.839996,166.97137177213077,152.03431105206073,166.91020175885677,161.90530542712276,140.58067029169092,139.8722918893125,189.839996,28.591366772130755
2024-05-17,189.869995,166.97137177213077,152.05833590137252,166.91020175885677,161.9308901161232,140.60288520749862,139.8722918893125,189.869995,28.591366772130755
2024-05-20,191.039993,168.0002661534186,152.99533465616753,166.91020175885677,162.9287245426427,141.46929432330973,139.8722918893125,191.039993,29.620261153418596
2024-05-21,192.350006,169.15228950312863,154.044465124566,166.91020175885677,164.04597095724176,142.43938760982047,139.8722918893125,192.350006,30.772284503128617
2024-05-22,190.899994,167.877151255371,152.88321575624414,166.91020175885677,162.80932620018544,141.36562200096006,139.8722918893125,190.899994,29.49714625537098
2024-05-23,186.880005,167.877151255371,149.66378744329865,166.91020175885677,159.38087297340246,138.38873219853286,139.8722918893125,186.880005,29.49714625537098
2024-05-24,189.979996,167.877151255371,152.1464307528391,166.91020175885677,162.02470462243141,140.68434335456243,139.8722918893125,189.979996,29.49714625537098
2024-05-28,189.990005,167.88599577817493,152.15444651058974,166.91020175885677,162.03324081204457,140.69175523803585,139.8722918893125,189.990005,29.50599077817492
2024-05-29,190.289993,167.88599577817493,152.39469340199764,166.91020175885677,162.2890859963464,140.91390291506946,139.8722918893125,190.289993,29.50599077817492
2024-05-30,191.289993,167.88599577817493,153.19554840755748,166.91020175885677,163.14193739140816,141.65442479272315,139.8722918893125,191.289993,29.50599077817492
2024-05-31,192.25,168.72854759503352,153.96437481887997,166.91020175885677,163.96068070062722,142.36533097892382,139.8722918893125,192.25,30.348542595033507
2024-06-03,194.029999,170.29076681995218,155.3898959279215,166.91020175885677,165.4787553309858,143.68345918062553,139.8722918893125,194.029999,31.91076181995217
2024-06-04,194.350006,170.57162152127984,155.64617513568567,166.91020175885677,165.75167374736534,143.92043136512788,139.8722918893125,194.350006,32.191616521279826
2024-06-05,195.869995,171.9056425164966,156.86346593473158,166.91020175885677,167.0479984864939,145.04601647342082,139.8722918893125,195.869995,33.5256375164966
2024-06-06,194.479996,170.68570747135462,155.7502782778584,165.72571705238292,165.86253590020942,144.01669180400407,138.8796827566383,194.479996,32.30570247135461
2024-06-07,196.889999,170.68570747135462,157.68034124382262,165.72571705238292,167.9179103208625,145.80135175071513,138.8796827566383,196.889999,32.30570247135461
2024-06-11,207.149994,179.58018923336408,165.8971095965916,174.36173227390194,176.66816136993938,153.39910251283268,146.1167433382918,207.149994,41.20018423336407
2024-06-12,213.070007,184.7123016427131,170.63818164062096,179.34470959305176,181.71705271577326,157.783001655327,150.29252439132117,213.070007,46.33229664271309
2024-06-13,214.240005,185.72658341113382,171.57518039541597,180.3295171428748,182.71488714229275,158.6494107711381,151.11780222102902,214.240005,47.346578411133805
2024-06-14,212.490005,184.20949270265717,170.17368413568624,178.85651187945527,181.22239720093464,157.3534974852441,149.8834101947275,212.490005,45.82948770265716
2024-06-17,216.669998,184.20949270265717,173.52125245294133,182.3748842737735,184.7873100623331,160.44887375018342,152.8318387828396,216.669998,45.82948770265716
2024-06-18,214.289993,182.1860491353582,171.6152135354339,180.37159290693643,182.7575194778291,158.68642797875825,151.1530621002352,214.289993,43.80604413535818
2024-06-20,209.679993,178.26669819061294,167.923271959803,180.37159290693643,178.8258745465943,155.27262212277466,151.1530621002352,209.679993,39.88669319061293
2024-06-21,207.490005,178.26669819061294,166.16940910788702,180.37159290693643,176.95814022562573,153.6508880969756,151.1530621002352,207.490005,39.88669319061293
2024-06-24,208.139999,178.26669819061294,166.68996005637086,180.37159290693643,177.5124885153075,154.13222287431924,151.1530621002352,208.139999,39.88669319061293
2024-06-25,209.070007,179.06322675911196,167.43476161838157,180.37159290693643,178.30564713552613,154.13222287431924,151.1530621002352,209.070007,40.683221759111944
2024-06-26,213.25,182.6432861141131,170.78232993563668,180.37159290693643,181.8705599969246,154.13222287431924,151.1530621002352,213.25,44.263281114113084
2024-06-27,214.100006,183.37129497252675,171.46306149549258,180.37159290693643,182.5954887998355,154.74658777109067,151.1530621002352,214.100006,44.991289972526744
2024-06-28,210.619995,183.37129497252675,168.67607726673927,180.37159290693643,179.62755656365513,152.23131540974444,151.1530621002352,210.619995,44.991289972526744
2024-07-01,216.75,183.37129497252675,173.58532245509613,180.37159290693643,184.85553987964084,156.66194282770783,151.1530621002352,216.75,44.991289972526744
2024-07-02,220.270004,186.3492312668219,176.40433527808682,180.37159290693643,187.8575802016639,159.20612121479573,151.1530621002352,220.270004,47.96922626682189
2024-07-03,221.550003,187.43211511546568,177.42942888434843,181.4197404275098,188.94922913449156,160.13127521782928,152.0314194109076,221.550003,49.052110115465666
2024-07-05,226.339996,191.484466761691,181.26551875499504,185.34210230944393,193.03438134687775,163.59337260888407,155.31839492387255,226.339996,53.104461761691
2024-07-08,227.820007,192.73656149591747,182.45079297262865,186.55403283444537,194.2966107929345,164.66309071115109,156.33400390616515,227.820007,54.35655649591746
2024-07-09,228.679993,192.73656149591747,183.13951706544003,187.25824603588364,195.0300510527681,165.28466892367533,156.92414107828475,228.679993,54.35655649591746
2024-07-10,232.979996,196.36069923429028,186.5831959919124,190.77937182028506,198.69731461008794,168.392612749027,159.87487703273726,232.979996,57.98069423429027
2024-07-11,227.570007,191.8010407179865,182.2505792212387,186.34931636189862,194.08339794416906,164.48239642876618,156.16244960989766,227.570007,53.421035717986484
2024-07-12,230.539993,191.8010407179865,184.62910737578136,186.34931636189862,196.61635464758302,166.629034384619,156.16244960989766,230.539993,53.421035717986484
2024-07-15,234.399994,195.01242369470268,187.72040849809736,186.34931636189862,199.90836188537287,169.41895482741896,156.16244960989766,234.399994,56.632418694702665
2024-07-16,234.820007,195.01242369470268,188.05677801154755,186.68322906418783,200.26657055836696,169.72253061792827,156.44227154089992,234.820007,56.632418694702665
2024-07-17,228.880005,190.07939349182317,183.2996976768121,186.68322906418783,195.2006315659972,165.42923302290882,156.44227154089992,228.880005,51.69938849182316
2024-08-12,217.529999,190.07939349182317,174.2099885585778,186.68322906418783,185.52076311493764,157.22570826597158,156.44227154089992,217.529999,51.69938849182316
2024-08-13,221.270004,193.3474387514399,174.2099885585778,186.68322906418783,188.71043159672567,159.92889834433532,156.44227154089992,221.270004,54.9674337514399
2024-08-14,221.720001,193.7406496061558,174.56427956415575,186.68322906418783,189.09421216594927,160.25414588429675,156.44227154089992,221.720001,55.3606446061558
2024-08-15,224.720001,196.36207278041633,176.92623534771388,186.68322906418783,191.6527663511346,162.42247727291556,156.44227154089992,224.720001,57.982067780416315
2024-08-16,226.050003,197.52423880195397,177.97337065306186,187.78811099244052,192.78706041226957,163.38377230075747,157.36817280962563,226.050003,59.14423380195396
2024-08-19,225.889999,197.3844260707625,177.84739652866438,187.65518974266183,192.6506007776541,163.26812506892261,157.25678357366868,225.889999,59.004421070762476
2024-08-20,226.509995,197.3844260707625,178.33553090799202,188.1702433861819,193.17936523118684,163.71624399812865,157.68840328777804,226.509995,59.004421070762476
2024-08-21,226.399994,197.28856944310147,178.2489250752763,188.07886148074888,193.17936523118684,163.63673779110218,157.68840328777804,226.399994,58.908564443101454
2024-08-22,224.529999,197.28856944310147,176.77664324011803,188.07886148074888,193.17936523118684,162.28514817274876,157.68840328777804,224.529999,58.908564443101454
2024-08-23,226.839996,197.28856944310147,178.595346831502,188.07886148074888,193.17936523118684,163.95476117365385,157.68840328777804,226.839996,58.908564443101454
2024-08-26,227.179993,197.28856944310147,178.86303279168283,188.07886148074888,193.17936523118684,164.20050322936592,157.68840328777804,227.179993,58.908564443101454
2024-08-27,228.029999,198.02673509555862,179.53225832093585,188.07886148074888,193.17936523118684,164.81486812613736,157.68840328777804,228.029999,59.64673009555861
2024-08-28,226.490005,196.68936727016668,178.31979240928757,188.07886148074888,193.17936523118684,163.70179568330917,157.68840328777804,226.490005,58.30936227016667
2024-08-29,229.789993,196.68936727016668,180.9179343233784,188.07886148074888,193.17936523118684,166.08695153746427,157.68840328777804,229.789993,58.30936227016667
2024-08-30,229.0,196.68936727016668,180.29595814493825,187.432266813688,192.5152355870509,165.5159626645679,157.14628771019272,229.0,58.30936227016667
2024-09-19,228.869995,196.68936727016668,180.19360279105774,187.432266813688,192.40594325865575,165.4219980238421,157.14628771019272,228.869995,58.30936227016667
2024-09-20,228.199997,196.11357539892435,179.66610090736697,187.432266813688,191.84269075728957,165.4219980238421,157.14628771019272,228.199997,57.73357039892434
2024-09-23,226.470001,196.11357539892435,178.3040428881228,186.01133308835313,190.38832137954,164.16792528652624,155.95495356151838,226.470001,57.73357039892434
2024-09-24,227.369995,196.11357539892435,179.01262489927868,186.75054394618112,191.14492643166633,164.8203302280104,156.5747200730028,227.369995,57.73357039892434
2024-09-25,226.369995,196.11357539892435,178.2253063047593,185.92919307292198,190.30424854700672,164.09543101592214,155.88608602490422,226.369995,57.73357039892434
2024-09-26,227.520004,196.11357539892435,179.13072977432395,185.92919307292198,191.27103568046624,164.92907163391655,155.88608602490422,227.520004,57.73357039892434
2024-09-27,227.789993,196.346295630893,179.34329713433965,186.14982790074382,191.4980094618676,165.12478644728907,156.07106988452026,227.789993,57.966290630892985
2024-09-30,233.0,196.346295630893,183.4452325230158,186.14982790074382,195.87794712568936,168.90151641656334,156.07106988452026,233.0,57.966290630892985
2024-10-01,226.210007,190.62445025359816,178.09934477745932,180.72512391620623,190.1697501735958,163.97945584077857,151.52290906040693,226.210007,52.244445253598144
2024-10-02,226.779999,190.62445025359816,178.09934477745932,180.72512391620623,190.6489298424287,164.3926425924752,151.52290906040693,226.779999,52.244445253598144
2024-10-03,225.669998,189.691416779134,178.09934477745932,180.72512391620623,189.71577654977864,163.588003742158,151.52290906040693,225.669998,51.31141177913398
2024-10-04,226.800003,189.691416779134,178.09934477745932,180.72512391620623,190.66574676283344,164.4071434763138,151.52290906040693,226.800003,51.31141177913398
2024-10-07,221.690002,189.691416779134,178.09934477745932,180.72512391620623,186.36988193154494,160.7029077776436,151.52290906040693,221.690002,51.31141177913398
2024-10-08,225.770004,189.691416779134,178.09934477745932,180.72512391620623,189.79984938231192,160.7029077776436,151.52290906040693,225.770004,51.31141177913398
2024-10-09,229.539993,189.691416779134,178.09934477745932,180.72512391620623,192.96919576002193,160.7029077776436,151.52290906040693,229.539993,51.31141177913398
2024-10-10,229.039993,189.2782177232746,177.71139638021106,180.72512391620623,192.54885681769213,160.7029077776436,151.52290906040693,229.039993,50.89821272327458
2024-10-11,227.550003,189.2782177232746,176.55531791537913,179.54944003734798,191.29625517632815,160.7029077776436,151.52290906040693,227.550003,50.89821272327458
2024-10-14,231.300003,189.2782177232746,176.55531791537913,179.54944003734798,194.4487972438017,163.3512747133547,151.52290906040693,231.300003,50.89821272327458
2024-10-15,233.850006,191.36494498989293,178.50177958641584,181.5289108752431,196.59252837171735,165.1521663483318,153.19339703127292,233.850006,52.98493998989292
2024-10-16,231.779999,189.6710097086439,176.921707216196,179.922042769308,194.85231926572675,163.690262856201,151.83735086461806,231.779999,51.2910047086439
2024-10-17,232.149994,189.6710097086439,177.20413083921733,179.922042769308,195.16336587966137,163.9515648627019,151.83735086461806,232.149994,51.2910047086439
2024-10-18,235.0,189.6710097086439,179.37959002151027,179.922042769308,197.55930289500859,165.96432797122944,151.83735086461806,235.0,51.2910047086439
2024-10-21,236.479996,189.6710097086439,180.509296726674,181.05516576339485,198.80350280159328,167.00954729693203,152.7936005324063,236.479996,51.2910047086439
2024-10-22,235.860001,189.17373687519753,180.03604375256597,180.580481648898,198.28228671649376,166.57168749471705,152.3930116032603,235.860001,50.79373187519752
2024-10-23,230.759995,185.08322899333785,176.1431204104926,180.580481648898,193.99482446066241,162.96990422476284,152.3930116032603,230.759995,46.70322399333784
2024-10-24,230.570007,185.08322899333785,176.1431204104926,180.580481648898,193.8351057507117,162.83572877479435,152.3930116032603,230.570007,46.70322399333784
2024-10-25,231.410004,185.08322899333785,176.1431204104926,180.580481648898,194.54127265179213,163.42896084970008,152.3930116032603,231.410004,46.70322399333784
2024-10-28,233.399994,186.67483596148108,176.1431204104926,180.580481648898,196.2142132354859,163.42896084970008,152.3930116032603,233.399994,48.29483096148107
2024-10-29,233.669998,186.67483596148108,176.34688796964392,180.580481648898,196.44119962705554,163.61802029391438,152.3930116032603,233.669998,48.29483096148107
2024-10-30,230.100006,183.82283238084256,173.652673972704,180.580481648898,193.4399863042438,161.11827694429914,152.3930116032603,230.100006,45.442827380842544
2024-11-18,228.020004,183.82283238084256,173.652673972704,180.580481648898,191.69137462279605,161.11827694429914,152.3930116032603,228.020004,45.442827380842544
2024-11-19,228.279999,184.03243248814215,173.652673972704,180.580481648898,191.90994666941813,161.11827694429914,152.3930116032603,228.279999,45.65242748814214
2024-11-20,229.0,184.61287552303062,173.652673972704,181.150037141877,191.90994666941813,161.11827694429914,152.3930116032603,229.0,46.23287052303061
2024-11-21,228.520004,184.2259172618972,173.652673972704,180.77033717144926,191.90994666941813,160.78056459294473,152.3930116032603,228.520004,45.84591226189718
2024-11-22,229.869995,184.2259172618972,173.652673972704,181.83824511813572,191.90994666941813,161.7303821641688,152.3930116032603,229.869995,45.84591226189718
2024-11-25,232.869995,186.63022301648553,173.652673972704,184.211389709514,191.90994666941813,163.8411019494653,152.3930116032603,232.869995,48.25021801648552
2024-11-26,235.059998,188.3853686216408,175.28577349228036,185.94378763436478,191.90994666941813,165.38192950345154,152.3930116032603,235.059998,50.00536362164078
2024-11-27,234.929993,188.28117803176568,175.1888279159307,185.8409474134974,191.90994666941813,165.2904614615557,152.3930116032603,234.929993,49.901173031765666
2024-11-29,237.330002,190.20462984835362,176.9785302792968,187.73947020603381,191.90994666941813,166.97904362195226,152.3930116032603,237.330002,51.82462484835361
2024-12-02,239.589996,192.01586870819867,178.66382254403132,189.5272343852496,191.90994666941813,168.5691149721027,152.3930116032603,239.589996,53.635863708198656
2024-12-03,242.649994,194.46825897500824,180.94568300892774,191.94784028635908,191.90994666941813,170.7220477459586,152.3930116032603,242.649994,56.08825397500823
2024-12-04,243.009995,194.7567764669941,181.21413810243538,192.2326184283727,192.19466859160758,170.97533482376747,152.6191053099438,243.009995,56.376771466994086
2024-12-05,243.039993,194.7808179216695,181.23650780667242,192.25634829219007,192.21839377076498,170.9964406144739,152.6379451437584,243.039993,56.400812921669484
2024-12-06,242.839996,194.7808179216695,181.08736873945804,192.25634829219007,192.06021773716475,170.8557280728406,152.6379451437584,242.839996,56.400812921669484
2024-12-09,246.75,194.7808179216695,184.0030842220129,192.25634829219007,195.1526087434353,173.60670234063673,152.6379451437584,246.75,56.400812921669484
2024-12-10,247.770004,195.5859940651482,184.76370785694212,193.05108889718875,195.95932177901278,174.32434988193057,153.2689129840762,247.770004,57.2059890651482
2024-12-11,246.490005,194.57558169570984,183.80920425491135,193.05108889718875,194.94698076973623,173.423776810444,153.2689129840762,246.490005,56.19557669570983
2024-12-12,247.960007,194.57558169570984,184.90539433317892,193.05108889718875,196.1095936376514,174.4580309123858,153.2689129840762,247.960007,56.19557669570983
2024-12-13,248.130005,194.7089800615887,185.03216295044976,193.05108889718875,196.24404370120223,174.57763695973944,153.2689129840762,248.130005,56.32897506158869
2024-12-16,251.039993,194.7089800615887,187.2021599800305,193.05108889718875,198.5455300218186,176.6250267085979,153.2689129840762,251.039993,56.32897506158869
2024-12-17,253.479996,196.60146934108457,189.02168613002428,193.05108889718875,200.47530895106604,178.3417475780255,153.2689129840762,253.479996,58.221464341084555
2024-12-20,254.490005,197.38484182246853,189.7748564282694,193.82031463619325,201.27411702078984,179.05236290456799,153.87962382507737,254.490005,59.00483682246852
2024-12-23,255.270004,197.98981638418732,190.3565067694653,193.82031463619325,201.89101201437555,179.60114934517182,153.87962382507737,255.270004,59.60981138418731
2024-12-24,258.200012,200.2623581510774,192.54143284360987,196.04499855340964,204.2083319934602,181.66262463073085,155.64586553690995,258.200012,61.88235315107738
2024-12-26,259.019989,200.89834002566246,193.1528950401291,196.66758717582547,204.85684526867647,182.23953852319352,156.14015687677772,259.019989,62.51833502566245
2024-12-27,255.589996,198.23800518949798,190.59512689074745,194.06327679057574,202.14409113728146,179.8262871603507,154.0725185945977,255.589996,59.85800018949797
2024-12-30,252.199997,198.23800518949798,188.06718252799348,194.06327679057574,199.4629679417895,177.4411745065389,154.0725185945977,252.199997,59.85800018949797
2025-01-27,229.860001,198.23800518949798,171.4081018167172,194.06327679057574,181.79444312429038,161.72335065299072,154.0725185945977,229.860001,59.85800018949797
2025-01-28,238.259995,198.23800518949798,171.4081018167172,194.06327679057574,181.79444312429038,161.72335065299072,154.0725185945977,238.259995,59.85800018949797
2025-01-29,239.360001,199.15323644826,171.4081018167172,194.06327679057574,181.79444312429038,161.72335065299072,154.0725185945977,239.360001,60.77323144825999
2025-01-30,237.589996,197.68055002276319,171.4081018167172,192.62822929391527,181.79444312429038,160.52744850527748,154.0725185945977,237.589996,59.300545022763174
2025-01-31,236.0,197.68055002276319,171.4081018167172,191.33912571539418,181.79444312429038,159.45316926241912,154.0725185945977,236.0,59.300545022763174
2025-02-03,228.009995,197.68055002276319,171.4081018167172,184.86115719352287,181.79444312429038,154.0547301960099,154.0725185945977,228.009995,59.300545022763174
2025-02-04,232.800003,197.68055002276319,171.4081018167172,184.86115719352287,181.79444312429038,154.0547301960099,154.0725185945977,232.800003,59.300545022763174
2025-02-05,232.470001,197.40033105357094,171.4081018167172,184.59911015396085,181.79444312429038,154.0547301960099,154.0725185945977,232.470001,59.020326053570926
2025-02-06,233.220001,198.03718848744765,171.4081018167172,185.19466799806938,181.79444312429038,154.0547301960099,154.0725185945977,233.220001,59.65718348744764
2025-02-14,244.600006,207.70044286318662,171.4081018167172,194.2312696563953,181.79444312429038,154.0547301960099,154.0725185945977,244.600006,69.32043786318661
2025-02-18,244.470001,207.59004999559843,171.31699834275943,194.12803565969753,181.79444312429038,153.97285004593692,154.0725185945977,244.470001,69.21004499559842
2025-02-19,244.869995,207.92970219880655,171.5973017384923,194.44566174542598,181.79444312429038,154.22477550071397,154.0725185945977,244.869995,69.54969719880654
2025-02-20,245.830002,207.92970219880655,172.27004488470777,195.2079813444248,181.79444312429038,154.82941007039295,154.0725185945977,245.830002,69.54969719880654
2025-02-21,245.550003,207.69287142871218,172.07383026523397,194.98564054336808,181.79444312429038,154.65306023661515,154.0725185945977,245.550003,69.31286642871217
2025-02-24,247.100006,209.00390612575967,173.16002431888504,194.98564054336808,181.79444312429038,155.62928790673223,154.0725185945977,247.100006,70.62390112575966
2025-02-25,247.039993,208.95314549802288,173.117969068836,194.98564054336808,181.79444312429038,155.5914903339748,154.0725185945977,247.039993,70.57314049802287
2025-02-26,240.360001,208.95314549802288,168.4368377491955,194.98564054336808,181.79444312429038,151.38427716950943,154.0725185945977,240.360001,70.57314049802287
2025-02-27,237.300003,208.95314549802288,168.4368377491955,194.98564054336808,181.79444312429038,149.4570197912315,154.0725185945977,237.300003,70.57314049802287
2025-03-24,220.729996,208.95314549802288,168.4368377491955,194.98564054336808,181.79444312429038,139.0208468758024,154.0725185945977,220.729996,70.57314049802287
2025-03-25,223.75,208.95314549802288,168.4368377491955,194.98564054336808,181.79444312429038,139.0208468758024,154.0725185945977,223.75,70.57314049802287
2025-03-26,221.529999,206.87995581329102,168.4368377491955,193.05103354005226,181.79444312429038,139.0208468758024,154.0725185945977,221.529999,68.49995081329101
2025-03-27,223.850006,206.87995581329102,168.4368377491955,195.07279019238788,181.79444312429038,139.0208468758024,154.0725185945977,223.850006,68.49995081329101
2025-03-28,217.899994,201.38101372414695,168.4368377491955,189.88768672396003,181.79444312429038,139.0208468758024,154.0725185945977,217.899994,63.00100872414694
2025-03-31,222.130005,201.38101372414695,168.4368377491955,189.88768672396003,181.79444312429038,139.0208468758024,154.0725185945977,222.130005,63.00100872414694
2025-04-01,223.190002,202.34199722749918,168.4368377491955,190.79382445291895,181.79444312429038,139.6842497358789,154.0725185945977,223.190002,63.96199222749917
2025-04-02,223.889999,202.97660805129968,168.4368377491955,191.39221642181892,181.79444312429038,140.12234532656922,154.0725185945977,223.889999,64.59660305129967
2025-04-14,202.520004,183.6027676897513,168.4368377491955,173.12409043923233,181.79444312429038,126.74785860366269,154.0725185945977,202.520004,45.22276268975128
2025-04-15,202.139999,183.6027676897513,168.4368377491955,173.12409043923233,181.79444312429038,126.74785860366269,154.0725185945977,202.139999,45.22276268975128
2025-04-16,194.270004,183.6027676897513,168.4368377491955,166.38378306376677,181.79444312429038,126.74785860366269,154.0725185945977,194.270004,45.22276268975128
2025-04-17,196.979996,183.6027676897513,168.4368377491955,168.70477298371623,181.79444312429038,126.74785860366269,154.0725185945977,196.979996,45.22276268975128
2025-04-21,193.160004,183.6027676897513,168.4368377491955,165.43311648942117,181.79444312429038,126.74785860366269,154.0725185945977,193.160004,45.22276268975128
2025-04-22,199.740005,183.6027676897513,168.4368377491955,165.43311648942117,181.79444312429038,126.74785860366269,154.0725185945977,199.740005,45.22276268975128
2025-04-23,204.600006,188.07012331325276,168.4368377491955,169.45837478242913,181.79444312429038,126.74785860366269,154.0725185945977,204.600006,49.69011831325275
2025-04-24,208.369995,188.07012331325276,168.4368377491955,172.58083905492595,181.79444312429038,126.74785860366269,154.0725185945977,208.369995,49.69011831325275
2025-04-25,209.279999,188.8914726850544,168.4368377491955,173.33454283969274,181.79444312429038,127.30139827390538,154.0725185945977,209.279999,50.511467685054384
2025-04-28,210.139999,189.66768955855096,168.4368377491955,174.0468311976554,181.79444312429038,127.82452137711007,154.0725185945977,210.139999,51.28768455855095
2025-04-29,211.210007,189.66768955855096,168.4368377491955,174.93305705966344,181.79444312429038,128.47538870898666,154.0725185945977,211.210007,51.28768455855095
2025-04-30,212.5,190.82611001093372,168.4368377491955,176.00148379891147,181.79444312429038,129.26006910581498,154.0725185945977,212.5,52.44610501093371
2025-05-01,213.320007,191.56248058030658,168.4368377491955,176.68064826350204,181.79444312429038,129.75886515987264,154.0725185945977,213.320007,53.18247558030657
2025-05-02,205.350006,184.4053780503619,168.4368377491955,176.68064826350204,181.79444312429038,124.91085160677423,154.0725185945977,205.350006,46.02537305036188
2025-05-05,198.889999,184.4053780503619,168.4368377491955,176.68064826350204,181.79444312429038,120.98134124797869,154.0725185945977,198.889999,46.02537305036188
2025-05-06,198.509995,184.4053780503619,168.4368377491955,176.68064826350204,181.79444312429038,120.75019139715288,154.0725185945977,198.509995,46.02537305036188
2025-05-07,196.25,184.4053780503619,168.4368377491955,176.68064826350204,181.79444312429038,120.75019139715288,154.0725185945977,196.25,46.02537305036188
2025-05-08,197.490005,184.4053780503619,168.4368377491955,176.68064826350204,181.79444312429038,120.75019139715288,154.0725185945977,197.490005,46.02537305036188
2025-05-09,198.529999,184.4053780503619,168.4368377491955,176.68064826350204,181.79444312429038,120.75019139715288,154.0725185945977,198.529999,46.02537305036188
2025-05-12,210.789993,184.4053780503619,168.4368377491955,176.68064826350204,181.79444312429038,120.75019139715288,154.0725185945977,210.789993,46.02537305036188
