trade_date,close_price,portfolio_value_A2C_RawPrice,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_A2C_RawPrice
2024-03-20,178.669998,178.669998,158.87268977332863,172.8272754550006,161.89800906164479,147.03813081472262,144.96244214571678,178.669998,34.91999799999999
2024-03-21,171.369995,171.369995,158.87268977332863,165.7659912806798,161.89800906164479,147.03813081472262,144.96244214571678,171.369995,27.61999499999999
2024-04-11,175.039993,175.039993,158.87268977332863,165.7659912806798,161.89800906164479,147.03813081472262,144.96244214571678,175.039993,31.28999300000001
2024-04-12,176.550003,176.550003,158.87268977332863,165.7659912806798,161.89800906164479,147.03813081472262,144.96244214571678,176.550003,32.800003000000004
2024-04-15,172.690002,172.690002,155.3991767120021,162.1417665214799,161.89800906164479,143.8233626338183,144.96244214571678,172.690002,28.940001999999993
2024-04-16,169.380005,169.380005,155.3991767120021,162.1417665214799,161.89800906164479,141.06666048931402,144.96244214571678,169.380005,25.63000500000001
2024-04-29,173.5,173.5,155.3991767120021,162.1417665214799,161.89800906164479,141.06666048931402,144.96244214571678,173.5,29.75
2024-04-30,170.330002,170.330002,152.5598967155831,162.1417665214799,161.89800906164479,141.06666048931402,144.96244214571678,170.330002,26.580002000000007
2024-05-01,169.300003,169.300003,152.5598967155831,162.1417665214799,161.89800906164479,141.06666048931402,144.96244214571678,169.300003,25.550003000000004
2024-05-02,173.029999,173.029999,152.5598967155831,162.1417665214799,161.89800906164479,141.06666048931402,144.96244214571678,173.029999,29.279999000000004
2024-05-03,183.380005,183.380005,152.5598967155831,171.84047926520427,161.89800906164479,141.06666048931402,144.96244214571678,183.380005,39.63000500000001
2024-05-06,181.710007,181.710007,151.17057009627567,170.27556897581945,161.89800906164479,139.78200003309996,144.96244214571678,181.710007,37.96000699999999
2024-05-07,182.399994,182.399994,151.7445931226961,170.92213726862087,161.89800906164479,140.31277852157822,144.96244214571678,182.399994,38.64999399999999
2024-05-08,182.740005,182.740005,152.02745952921717,171.24075244804263,161.89800906164479,140.57433493444688,144.96244214571678,182.740005,38.990005
2024-05-09,184.570007,184.570007,153.5498987728485,172.95559819001045,163.51929434276772,141.9820798564124,146.41413062001416,184.570007,40.820007000000004
2024-05-10,183.050003,183.050003,152.28535712749695,171.531243250959,162.172650944319,140.8128035865683,145.20835473141628,183.050003,39.300003000000004
2024-05-13,186.279999,186.279999,154.9724977247052,171.531243250959,165.0342570916816,143.2975060442536,145.20835473141628,186.279999,42.529999000000004
2024-05-14,187.429993,187.429993,155.92921580235787,171.531243250959,166.05309113972072,144.18214891010336,145.20835473141628,187.429993,43.679992999999996
2024-05-15,189.720001,189.720001,157.83434926528835,171.531243250959,168.08191748201637,145.9437574401817,145.20835473141628,189.720001,45.970000999999996
2024-05-16,189.839996,189.839996,157.93417707806645,171.63973413977098,168.1882267250163,146.03606463542593,145.30019679569077,189.839996,46.08999600000001
2024-05-17,189.869995,189.869995,157.95913423924424,171.63973413977098,168.2148042572531,146.05914162655162,145.30019679569077,189.869995,46.11999499999999
2024-05-20,191.039993,191.039993,158.9324943067033,171.63973413977098,169.25136079453736,146.95917274302573,145.30019679569077,191.039993,47.28999300000001
2024-05-21,192.350006,192.350006,160.02233748767642,171.63973413977098,170.41196323922304,147.96691161350722,145.30019679569077,192.350006,48.60000600000001
2024-05-22,190.899994,190.899994,158.81602450411884,171.63973413977098,169.1273290622923,146.85147729715723,145.30019679569077,190.899994,47.14999399999999
2024-05-23,186.880005,186.880005,155.4716625785219,171.63973413977098,165.5658307710467,143.7590658674936,145.30019679569077,186.880005,43.13000500000001
2024-05-24,189.979996,189.979996,158.050647712584,171.63973413977098,168.31225934320864,146.1437608505531,145.30019679569077,189.979996,46.229996
2024-05-28,189.990005,189.990005,158.0589745310189,171.63973413977098,168.3211267894621,146.151460360676,145.30019679569077,189.990005,46.240005
2024-05-29,190.289993,190.289993,158.30854447893068,171.63973413977098,168.58690033993557,146.38222873341584,145.30019679569077,190.289993,46.53999300000001
2024-05-30,191.289993,191.289993,159.14047758262748,171.63973413977098,169.47284761273795,147.1514874128957,145.30019679569077,191.289993,47.53999300000001
2024-05-31,192.25,192.25,159.93913918570811,171.63973413977098,170.32336319625915,147.88998113000716,145.30019679569077,192.25,48.5
2024-06-03,194.029999,194.029999,161.41997927835533,171.63973413977098,171.90034845590012,149.25926081022266,145.30019679569077,194.029999,50.279999000000004
2024-06-04,194.350006,194.350006,161.68620369507002,171.63973413977098,172.1838577848278,149.50542897246697,145.30019679569077,194.350006,50.60000600000001
2024-06-05,195.869995,195.869995,162.950732861425,171.63973413977098,173.53048789406742,150.6746937034309,145.30019679569077,195.869995,52.11999499999999
2024-06-06,194.479996,194.479996,161.79434667921956,170.42168612371552,172.29902207081938,149.60542490821257,144.26906832577984,194.479996,50.729996
2024-06-07,196.889999,196.889999,163.79930795492814,170.42168612371552,174.43415765611493,151.4593406335351,144.26906832577984,196.889999,53.13999899999999
2024-06-11,207.149994,207.149994,172.3349374391917,179.30240965666087,183.5239722453311,159.3519308387053,151.7869713538415,207.149994,63.39999399999999
2024-06-12,213.070007,213.070007,177.25999222820704,184.426583573358,188.76879161763577,163.90595222158905,156.1247983858103,213.070007,69.320007
2024-06-13,214.240005,214.240005,178.2333522956661,185.43929642283783,189.80534815492,164.80598333806313,156.98210206939163,214.240005,70.490005
2024-06-14,212.490005,212.490005,176.7774693641967,183.92455239200208,188.25494042751583,163.45978064897335,155.6998080430195,212.490005,68.740005
2024-06-17,216.669998,216.669998,180.25494391411755,187.5426206466793,191.9581938261989,166.67527654438848,158.76265378826366,216.669998,72.91999799999999
2024-06-18,214.289993,214.289993,178.2749389676537,185.48256443690263,189.84963488719288,164.84443704093297,157.01873024870036,214.289993,70.53999300000001
2024-06-20,209.679993,209.679993,174.43972735961148,185.48256443690263,185.76541795957385,161.29815452853072,157.01873024870036,209.679993,65.929993
2024-06-21,207.490005,207.490005,172.61780384571273,185.48256443690263,183.82520406350392,159.61348725157393,157.01873024870036,207.490005,63.740005
2024-06-24,208.139999,208.139999,173.15855537151702,185.48256443690263,184.40106447514182,160.11350077768378,157.01873024870036,208.139999,64.38999899999999
2024-06-25,209.070007,209.070007,173.93225981341988,185.48256443690263,185.22500252642624,160.11350077768378,157.01873024870036,209.070007,65.320007
2024-06-26,213.25,213.25,177.40973436334073,185.48256443690263,188.9282559251093,160.11350077768378,157.01873024870036,213.25,69.5
2024-06-27,214.100006,214.100006,178.11688249308165,185.48256443690263,189.68131642267497,160.75170680976836,157.01873024870036,214.100006,70.35000600000001
2024-06-28,210.619995,210.619995,175.22174614095266,185.48256443690263,186.59821016790264,158.13882641607623,157.01873024870036,210.619995,66.86999499999999
2024-07-01,216.75,216.75,180.3215002262795,185.48256443690263,192.02907137991767,162.7413894188181,157.01873024870036,216.75,73.0
2024-07-02,220.270004,220.270004,183.24990807902464,185.48256443690263,195.14760932397115,165.3842975697745,157.01873024870036,220.270004,76.520004
2024-07-03,221.550003,221.550003,184.31478161982344,186.56041204522552,196.28162094721094,166.3453532362783,157.93117322345785,221.550003,77.800003
2024-07-05,226.339996,226.339996,188.29973536299934,190.59391714869304,200.52530218230348,169.94180129222485,161.34570359573752,226.339996,82.58999600000001
2024-07-08,227.820007,227.820007,189.53100550773473,191.8401886822189,201.83651389147101,171.05303103384023,162.40072445084274,227.820007,84.070007
2024-07-09,228.679993,228.679993,190.2464563298505,192.56435632085856,202.59841614281925,171.69873030267865,163.0137625735989,228.679993,84.929993
2024-07-10,232.979996,232.979996,193.823771171546,196.18525598510143,206.40799207371134,174.92728145711965,166.07900522518395,232.979996,89.229996
2024-07-11,227.570007,227.570007,189.3230222318105,191.6296714067517,201.61502707327043,170.8653247023306,162.22251279310757,227.570007,83.820007
2024-07-12,230.539993,230.539993,191.79385190272654,191.6296714067517,204.24627807023168,173.09526540911003,162.22251279310757,230.539993,86.78999300000001
2024-07-15,234.399994,234.399994,195.00511451492926,191.6296714067517,207.66603542919617,175.9934519184435,162.22251279310757,234.399994,90.64999399999999
2024-07-16,234.820007,234.820007,195.35453723361226,191.97304578916132,208.03814480108772,176.30880831610884,162.51319353547044,234.820007,91.070007
2024-07-17,228.880005,228.880005,190.41285293378712,191.97304578916132,202.775616228747,171.84890437779026,162.51319353547044,228.880005,85.13000500000001
2024-08-12,217.529999,217.529999,180.9704072152299,191.97304578916132,192.72010936675625,163.32703242230272,162.51319353547044,217.529999,73.779999
2024-08-13,221.270004,221.270004,180.9704072152299,191.97304578916132,196.03355659677354,166.13512289581286,162.51319353547044,221.270004,77.520004
2024-08-14,221.720001,221.720001,181.33844689012244,191.97304578916132,196.4322302116928,166.47299204005415,162.51319353547044,221.720001,77.970001
2024-08-15,224.720001,224.720001,183.79206108016734,191.97304578916132,199.09007203009998,168.7254680181693,162.51319353547044,224.720001,80.970001
2024-08-16,226.050003,226.050003,184.8798316734967,193.10923541941003,200.26838367482168,169.72406720345097,163.47502546616965,226.050003,82.300003
2024-08-19,225.889999,225.889999,184.74896897854205,192.9725477410469,200.12662856738422,169.60393214798353,163.35931364299975,225.889999,82.13999899999999
2024-08-20,226.509995,226.509995,185.2560459729991,193.50219583630965,200.6759123327326,170.06944084682604,163.8076828557572,226.509995,82.759995
2024-08-21,226.399994,226.399994,185.1660793014927,193.4082245524191,200.6759123327326,169.98684931013648,163.8076828557572,226.399994,82.64999399999999
2024-08-22,224.529999,224.529999,183.63666387905505,193.4082245524191,200.6759123327326,168.58280970457136,163.8076828557572,224.529999,80.779999
2024-08-23,226.839996,226.839996,185.52594435177542,193.4082245524191,200.6759123327326,170.31721395524403,163.8076828557572,226.839996,83.08999600000001
2024-08-26,227.179993,227.179993,185.80401817303297,193.4082245524191,200.6759123327326,170.5724923136211,163.8076828557572,227.179993,83.429993
2024-08-27,228.029999,228.029999,186.49921376744075,193.4082245524191,200.6759123327326,171.21069834570568,163.8076828557572,228.029999,84.279999
2024-08-28,226.490005,226.490005,185.23969672377942,193.4082245524191,200.6759123327326,170.05443184855852,163.8076828557572,226.490005,82.740005
2024-08-29,229.789993,229.789993,187.93866251837204,193.4082245524191,200.6759123327326,172.53214641458126,163.8076828557572,229.789993,86.03999300000001
2024-08-30,229.0,229.0,187.29254984009333,192.7433081148315,199.9860103751157,171.9389996627882,163.24452986065586,229.0,85.25
2024-09-19,228.869995,228.869995,187.18622246916772,192.7433081148315,199.87247683241344,171.8413886162766,163.24452986065586,228.869995,85.11999499999999
2024-09-20,228.199997,228.199997,186.63825026913383,192.7433081148315,199.28736667093176,171.8413886162766,163.24452986065586,228.199997,84.449997
2024-09-23,226.470001,226.470001,185.22333602436018,191.2821111102346,197.77655881938193,170.5386501462993,162.00696462229692,226.470001,82.720001
2024-09-24,227.369995,227.369995,185.95941537414527,192.0422680914965,198.56252479938865,171.2163724107142,162.65078188495625,227.369995,83.61999499999999
2024-09-25,226.369995,226.369995,185.14154397746364,191.19764359259773,197.68922344403882,170.46334265227702,161.93542460184176,226.369995,82.61999499999999
2024-09-26,227.520004,227.520004,186.0821034444901,191.19764359259773,198.69352786240333,171.32933365174762,161.93542460184176,227.520004,83.770004
2024-09-27,227.789993,227.789993,186.3029197250088,191.42453028250796,198.9293096220329,171.53264340319834,162.12758697255282,227.789993,84.03999300000001
2024-09-30,233.0,233.0,190.56403542681986,191.42453028250796,203.4792157965151,175.45593371586438,162.12758697255282,233.0,89.25
2024-10-01,226.210007,226.210007,185.01069436845134,185.84611302651433,197.5495057067991,170.34286692728418,157.40292954486816,226.210007,82.46000699999999
2024-10-02,226.779999,226.779999,185.01069436845134,185.84611302651433,198.0472804929377,170.7720878653553,157.40292954486816,226.779999,83.029999
2024-10-03,225.669998,225.669998,185.01069436845134,185.84611302651433,197.07791511519798,169.93622408046028,157.40292954486816,225.669998,81.91999799999999
2024-10-04,226.800003,226.800003,185.01069436845134,185.84611302651433,198.0647500132501,170.7871514726431,157.40292954486816,226.800003,83.050003
2024-10-07,221.690002,221.690002,185.01069436845134,185.84611302651433,193.602179214111,166.9391686539993,157.40292954486816,221.690002,77.94000199999999
2024-10-08,225.770004,225.770004,185.01069436845134,185.84611302651433,197.1652504905411,166.9391686539993,157.40292954486816,225.770004,82.020004
2024-10-09,229.539993,229.539993,185.01069436845134,185.84611302651433,200.45758699389515,166.9391686539993,157.40292954486816,229.539993,85.78999300000001
2024-10-10,229.039993,229.039993,184.6076911881549,185.84611302651433,200.0209363162202,166.9391686539993,157.40292954486816,229.039993,85.28999300000001
2024-10-11,227.550003,227.550003,183.40674977093508,184.63711521647522,198.71972602976248,166.9391686539993,157.40292954486816,227.550003,83.800003
2024-10-14,231.300003,231.300003,183.40674977093508,184.63711521647522,201.99460611232442,169.6903085098511,157.40292954486816,231.300003,87.550003
2024-10-15,233.850006,233.850006,185.42874612229758,186.67267592381063,204.2215271883706,171.56108581274222,159.13824271971583,233.850006,90.10000600000001
2024-10-16,231.779999,231.779999,183.78735722930614,185.0202759411011,202.41378726968694,170.04245147685094,157.7295736243748,231.779999,88.029999
2024-10-17,232.149994,232.149994,184.08074062533444,185.0202759411011,202.73690440465958,170.31389360777519,157.7295736243748,232.149994,88.39999399999999
2024-10-18,235.0,235.0,186.34062099934232,185.0202759411011,205.2258185072148,172.4047643000463,157.7295736243748,235.0,91.25
2024-10-21,236.479996,236.479996,187.51416727047655,186.18550687008715,206.51830101992715,173.49054456194,158.72293165861217,236.479996,92.729996
2024-10-22,235.860001,235.860001,187.02254917125745,185.69737220633354,205.97685854611703,173.0356931072923,158.3067974160622,235.860001,92.11000100000001
2024-10-23,230.759995,230.759995,182.97855646853247,185.69737220633354,201.52301639402467,169.29413850151008,158.3067974160622,230.759995,87.009995
2024-10-24,230.570007,230.570007,182.97855646853247,185.69737220633354,201.35709961612446,169.1547562191278,158.3067974160622,230.570007,86.820007
2024-10-25,231.410004,231.410004,182.97855646853247,185.69737220633354,202.09067013471426,169.7710093459267,158.3067974160622,231.410004,87.66000399999999
2024-10-28,233.399994,233.399994,182.97855646853247,185.69737220633354,203.8285310988469,169.7710093459267,158.3067974160622,233.399994,89.64999399999999
2024-10-29,233.669998,233.669998,183.19023146180916,185.69737220633354,204.06432595799677,169.96740545897646,158.3067974160622,233.669998,89.91999799999999
2024-10-30,230.100006,230.100006,180.39146539687,185.69737220633354,200.94664710580867,167.37065669814794,158.3067974160622,230.100006,86.35000600000001
2024-11-18,228.020004,228.020004,180.39146539687,185.69737220633354,199.13017854007828,167.37065669814794,158.3067974160622,228.020004,84.270004
2024-11-19,228.279999,228.279999,180.39146539687,185.69737220633354,199.35723252596244,167.37065669814794,158.3067974160622,228.279999,84.529999
2024-11-20,229.0,229.0,180.39146539687,186.28306650400143,199.35723252596244,167.37065669814794,158.3067974160622,229.0,85.25
2024-11-21,228.520004,228.520004,180.39146539687,185.89260743505096,199.35723252596244,167.01983903119387,158.3067974160622,228.520004,84.770004
2024-11-22,229.869995,229.869995,180.39146539687,186.99077539676625,199.35723252596244,168.00651536397373,158.3067974160622,229.869995,86.11999499999999
2024-11-25,232.869995,232.869995,180.39146539687,189.43116491428592,199.35723252596244,170.19914405434247,158.3067974160622,232.869995,89.11999499999999
2024-11-26,235.059998,235.059998,182.08793921864142,191.21265170246483,199.35723252596244,171.79976519094038,158.3067974160622,235.059998,91.30999800000001
2024-11-27,234.929993,234.929993,181.98723155787593,191.10689742272308,199.35723252596244,171.70474762664324,158.3067974160622,234.929993,91.179993
2024-11-29,237.330002,237.330002,183.8463853766222,193.0592163579074,199.35723252596244,173.4588571568243,158.3067974160622,237.330002,93.58000200000001
2024-12-02,239.589996,239.589996,185.5970773429622,194.89763824699318,199.35723252596244,175.11063305164473,158.3067974160622,239.589996,95.83999600000001
2024-12-03,242.649994,242.649994,187.9674880235288,197.38683392793686,199.35723252596244,177.34711285406837,158.3067974160622,242.649994,98.89999399999999
2024-12-04,243.009995,243.009995,188.24636082521516,197.6796814835024,199.6530034092973,177.61022902778888,158.54166494866385,243.009995,99.259995
2024-12-05,243.039993,243.039993,188.26959861151295,197.70408375175128,199.67764927127624,177.6321538529401,158.561235883864,243.039993,99.28999300000001
2024-12-06,242.839996,242.839996,188.11467203153438,197.70408375175128,199.51333503505379,177.4859807995442,158.561235883864,242.839996,99.08999600000001
2024-12-09,246.75,246.75,191.14353520159466,197.70408375175128,202.72572982540947,180.34370978282973,158.561235883864,246.75,103.0
2024-12-10,247.770004,247.770004,191.93367571012462,198.5213439594235,203.56374828670567,181.08920646106003,159.21668915578488,247.770004,104.020004
2024-12-11,246.490005,246.490005,190.94213149973146,198.5213439594235,202.51212222206215,180.1536856173789,159.21668915578488,246.490005,102.740005
2024-12-12,247.960007,247.960007,192.0808604927747,198.5213439594235,203.71985161738053,181.22807513741205,159.21668915578488,247.960007,104.21000699999999
2024-12-13,248.130005,248.130005,192.21254851181098,198.5213439594235,203.85951917004056,181.3523226347805,159.21668915578488,248.130005,104.38000500000001
2024-12-16,251.039993,251.039993,194.46675476799828,198.5213439594235,206.2503173101953,183.47916369392343,159.21668915578488,251.039993,107.28999300000001
2024-12-17,253.479996,253.479996,196.35688971965985,198.5213439594235,208.25498352681612,185.26250388805204,159.21668915578488,253.479996,109.729996
2024-12-20,254.490005,254.490005,197.1392876562168,199.31236631722373,209.08479026098118,186.00069545836226,159.85109933226894,254.490005,110.740005
2024-12-23,255.270004,255.270004,197.7435096068296,199.31236631722373,209.7256245731923,186.5707781869819,159.85109933226894,255.270004,111.520004
2024-12-24,258.200012,258.200012,200.01322424629853,201.6000884101352,212.13287081511444,188.7122513882519,161.68588208195834,258.200012,114.45001200000002
2024-12-26,259.019989,259.019989,200.64841493551432,202.2403185728444,212.80655039268305,189.3115530867994,162.19935496487952,259.019989,115.26998900000001
2024-12-27,255.589996,255.589996,197.9913896559329,199.56221299612528,209.98852472208102,186.8046527336114,160.05147960482748,255.589996,111.83999600000001
2024-12-30,252.199997,252.199997,195.36534550926672,199.56221299612528,207.20335746217256,184.32698304437093,160.05147960482748,252.199997,108.449997
2025-01-27,229.860001,229.860001,178.0597900408595,199.56221299612528,188.84918524982515,167.99921098692988,160.05147960482748,229.860001,86.11000100000001
2025-01-28,238.259995,238.259995,178.0597900408595,199.56221299612528,188.84918524982515,167.99921098692988,160.05147960482748,238.259995,94.509995
2025-01-29,239.360001,239.360001,178.0597900408595,199.56221299612528,188.84918524982515,167.99921098692988,160.05147960482748,239.360001,95.61000100000001
2025-01-30,237.589996,237.589996,178.0597900408595,198.08650229534615,188.84918524982515,166.75690048308377,160.05147960482748,237.589996,93.83999600000001
2025-01-31,236.0,236.0,178.0597900408595,196.76087094888325,188.84918524982515,165.6409326005787,160.05147960482748,236.0,92.25
2025-02-03,228.009995,228.009995,178.0597900408595,190.0993440730954,188.84918524982515,160.03300090700546,160.05147960482748,228.009995,84.259995
2025-02-04,232.800003,232.800003,178.0597900408595,190.0993440730954,188.84918524982515,160.03300090700546,160.05147960482748,232.800003,89.050003
2025-02-05,232.470001,232.470001,178.0597900408595,189.82987172372086,188.84918524982515,160.03300090700546,160.05147960482748,232.470001,88.720001
2025-02-06,233.220001,233.220001,178.0597900408595,190.4423051696724,188.84918524982515,160.03300090700546,160.05147960482748,233.220001,89.470001
2025-02-14,244.600006,244.600006,178.0597900408595,199.73496607246696,188.84918524982515,160.03300090700546,160.05147960482748,244.600006,100.85000600000001
2025-02-18,244.470001,244.470001,177.96515119197792,199.6288068589457,188.84918524982515,159.94794330368342,160.05147960482748,244.470001,100.720001
2025-02-19,244.869995,244.869995,178.2563320828631,199.9554331306523,188.84918524982515,160.20964501502678,160.05147960482748,244.869995,101.11999499999999
2025-02-20,245.830002,245.830002,178.95518179939893,200.73935365751578,188.84918524982515,160.83774312350243,160.05147960482748,245.830002,102.08000200000001
2025-02-21,245.550003,245.550003,178.7513528462972,200.5107126542718,188.84918524982515,160.654549831917,160.05147960482748,245.550003,101.800003
2025-02-24,247.100006,247.100006,179.87969790750995,200.5107126542718,188.84918524982515,161.66866113780495,160.05147960482748,247.100006,103.35000600000001
2025-02-25,247.039993,247.039993,179.83601065518943,200.5107126542718,188.84918524982515,161.62939678683256,160.05147960482748,247.039993,103.28999300000001
2025-02-26,240.360001,240.360001,174.9732226592046,200.5107126542718,188.84918524982515,157.2589178842491,160.05147960482748,240.360001,96.61000100000001
2025-02-27,237.300003,237.300003,174.9732226592046,200.5107126542718,188.84918524982515,155.25687107027872,160.05147960482748,237.300003,93.550003
2025-03-24,220.729996,220.729996,174.9732226592046,200.5107126542718,188.84918524982515,144.41571048069113,160.05147960482748,220.729996,76.979996
2025-03-25,223.75,223.75,174.9732226592046,200.5107126542718,188.84918524982515,144.41571048069113,160.05147960482748,223.75,80.0
2025-03-26,221.529999,221.529999,174.9732226592046,198.52128703369885,188.84918524982515,144.41571048069113,160.05147960482748,221.529999,77.779999
2025-03-27,223.850006,223.850006,174.9732226592046,200.60033175742132,188.84918524982515,144.41571048069113,160.05147960482748,223.850006,80.10000600000001
2025-03-28,217.899994,217.899994,174.9732226592046,195.26830428738123,188.84918524982515,144.41571048069113,160.05147960482748,217.899994,74.14999399999999
2025-03-31,222.130005,222.130005,174.9732226592046,195.26830428738123,188.84918524982515,144.41571048069113,160.05147960482748,222.130005,78.38000500000001
2025-04-01,223.190002,223.190002,174.9732226592046,196.20011814449478,188.84918524982515,145.1048574505586,160.05147960482748,223.190002,79.44000199999999
2025-04-02,223.889999,223.889999,174.9732226592046,196.81546602240192,188.84918524982515,145.55995384372417,160.05147960482748,223.889999,80.13999899999999
2025-04-14,202.520004,202.520004,174.9732226592046,178.02969826320248,188.84918524982515,131.66645480520475,160.05147960482748,202.520004,58.770004
2025-04-15,202.139999,202.139999,174.9732226592046,178.02969826320248,188.84918524982515,131.66645480520475,160.05147960482748,202.139999,58.38999899999999
2025-04-16,194.270004,194.270004,174.9732226592046,171.09839895522677,188.84918524982515,131.66645480520475,160.05147960482748,194.270004,50.520004
2025-04-17,196.979996,196.979996,174.9732226592046,173.48515595751454,188.84918524982515,131.66645480520475,160.05147960482748,196.979996,53.229996
2025-04-21,193.160004,193.160004,174.9732226592046,170.1207944927267,188.84918524982515,131.66645480520475,160.05147960482748,193.160004,49.41000399999999
2025-04-22,199.740005,199.740005,174.9732226592046,170.1207944927267,188.84918524982515,131.66645480520475,160.05147960482748,199.740005,55.990005
2025-04-23,204.600006,204.600006,174.9732226592046,174.26011165833629,188.84918524982515,131.66645480520475,160.05147960482748,204.600006,60.85000600000001
2025-04-24,208.369995,208.369995,174.9732226592046,177.47105342189957,188.84918524982515,131.66645480520475,160.05147960482748,208.369995,64.61999499999999
2025-04-25,209.279999,209.279999,174.9732226592046,178.24611399863062,188.84918524982515,132.24147521799767,160.05147960482748,209.279999,65.529999
2025-04-28,210.139999,210.139999,174.9732226592046,178.97858560973197,188.84918524982515,132.7848987139404,160.05147960482748,210.139999,66.38999899999999
2025-04-29,211.210007,211.210007,174.9732226592046,179.88992338141958,188.84918524982515,133.46102370004127,160.05147960482748,211.210007,67.46000699999999
2025-04-30,212.5,212.5,174.9732226592046,180.9886248360934,188.84918524982515,134.2761545207409,160.05147960482748,212.5,68.75
2025-05-01,213.320007,213.320007,174.9732226592046,181.68703396214505,188.84918524982515,134.79430692845898,160.05147960482748,213.320007,69.570007
2025-05-02,205.350006,205.350006,174.9732226592046,181.68703396214505,188.84918524982515,129.75816064231094,160.05147960482748,205.350006,61.60000600000001
2025-05-05,198.889999,198.889999,174.9732226592046,181.68703396214505,188.84918524982515,125.6761611216659,160.05147960482748,198.889999,55.13999899999999
2025-05-06,198.509995,198.509995,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,198.509995,54.759995
2025-05-07,196.25,196.25,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,196.25,52.5
2025-05-08,197.490005,197.490005,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,197.490005,53.740005
2025-05-09,198.529999,198.529999,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,198.529999,54.779999000000004
2025-05-12,210.789993,210.789993,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,210.789993,67.03999300000001
2025-05-13,212.929993,212.929993,174.9732226592046,183.53157243925858,188.84918524982515,125.43604123544237,160.05147960482748,212.929993,69.179993
2025-05-14,212.330002,212.330002,174.4801856879569,183.01441987597735,188.84918524982515,125.0825894048358,160.05147960482748,212.330002,68.58000200000001
2025-05-15,211.449997,211.449997,173.75704984111442,182.25591376263515,188.84918524982515,124.56418266507981,160.05147960482748,211.449997,67.699997
2025-05-16,211.259995,211.259995,173.60091748144401,182.09214460388353,188.84918524982515,124.45225339494257,160.05147960482748,211.259995,67.509995
2025-05-19,208.779999,208.779999,173.60091748144401,182.09214460388353,188.84918524982515,122.99129960380742,160.05147960482748,208.779999,65.029999
2025-05-20,206.860001,206.860001,173.60091748144401,182.09214460388353,188.84918524982515,121.86023795811448,160.05147960482748,206.860001,63.11000100000001
2025-05-21,202.089996,202.089996,173.60091748144401,182.09214460388353,188.84918524982515,119.0502508095531,160.05147960482748,202.089996,58.33999600000001
2025-06-24,200.300003,200.300003,173.60091748144401,182.09214460388353,188.84918524982515,119.0502508095531,160.05147960482748,200.300003,56.550003000000004
2025-06-25,201.559998,201.559998,173.60091748144401,182.09214460388353,188.84918524982515,119.0502508095531,160.05147960482748,201.559998,57.80999800000001
2025-06-26,201.0,201.0,173.60091748144401,181.58623451355953,188.84918524982515,119.0502508095531,160.05147960482748,201.0,57.25
2025-06-27,201.080002,201.080002,173.60091748144401,181.65850944855234,188.84918524982515,119.0502508095531,160.05147960482748,201.080002,57.33000200000001
2025-06-30,205.169998,205.169998,173.60091748144401,185.35346951231114,188.84918524982515,119.05025080955309,160.05147960482748,205.169998,61.41999799999999
2025-07-01,207.820007,207.820007,175.8431751127673,187.74752501349045,188.84918524982515,120.58792317477666,160.05147960482748,207.820007,64.070007
2025-07-02,212.440002,212.440002,179.75230109891507,191.92129364792564,188.84918524982515,123.268683368033,160.05147960482748,212.440002,68.69000199999999
2025-07-03,213.550003,213.550003,180.691508555579,192.92408420462357,188.84918524982515,123.91276339307085,160.05147960482748,213.550003,69.800003
2025-07-07,209.949997,209.949997,177.64542798516973,189.67178801673194,188.84918524982515,121.82385360414597,160.05147960482748,209.949997,66.199997
2025-07-08,210.009995,210.009995,177.6961942177992,189.67178801673194,188.84918524982515,121.85866754876604,160.05147960482748,210.009995,66.259995
2025-07-09,211.139999,211.139999,178.65232685449052,189.67178801673194,188.84918524982515,122.51435434960032,160.05147960482748,211.139999,67.38999899999999
2025-07-10,212.410004,212.410004,179.7269188287324,189.67178801673194,188.84918524982515,123.2512769759747,160.05147960482748,212.410004,68.66000399999999
2025-07-11,211.160004,211.160004,178.66925372678216,189.67178801673194,188.84918524982515,122.52596228590028,160.05147960482748,211.160004,67.41000399999999
2025-07-21,212.479996,212.479996,179.78614130538497,189.67178801673194,190.029709065956,123.29188995660486,160.05147960482748,212.479996,68.729996
2025-07-22,214.399994,214.399994,181.41071320971642,189.67178801673194,191.7468432348931,124.40597216005568,160.05147960482748,214.399994,70.64999399999999
2025-07-23,214.149994,214.149994,181.19918018932637,189.45062221294845,191.52325782374461,124.2609092220408,159.8648524079013,214.149994,70.39999399999999
2025-07-24,213.759995,213.759995,180.86918952364996,189.10560444370947,191.17446547669465,124.03461161898933,159.57371472720527,213.759995,70.009995
2025-07-25,213.880005,213.880005,180.97073383475802,189.10560444370947,191.28179541746238,124.104247631754,159.57371472720527,213.880005,70.13000500000001
