,close_price,position,action
273,120.019997,LONG,HOLD
274,121.529999,LONG,HOLD
275,121.529999,FLAT,SELL
276,121.529999,FLAT,HOLD
277,122.209999,FLAT,HOLD
278,122.209999,LONG,BUY
279,122.209999,LONG,HOLD
280,129.270004,FLAT,SELL
281,129.270004,FLAT,HOLD
282,129.270004,FLAT,HOLD
283,129.399994,FLAT,HOLD
284,129.399994,LONG,BUY
285,129.399994,LONG,HOLD
286,132.580002,LONG,HOLD
287,132.580002,LONG,HOLD
288,132.580002,LONG,HOLD
289,132.720001,LONG,HOLD
290,132.720001,LONG,HOLD
291,132.720001,LONG,HOLD
292,131.550003,LONG,HOLD
293,131.550003,LONG,HOLD
294,131.550003,LONG,HOLD
295,128.380005,LONG,HOLD
296,128.380005,LONG,HOLD
297,128.380005,LONG,HOLD
298,128.449997,LONG,HOLD
299,128.449997,LONG,HOLD
300,128.449997,LONG,HOLD
301,128.110001,LONG,HOLD
302,128.110001,LONG,HOLD
303,128.110001,FLAT,SELL
304,131.529999,FLAT,HOLD
305,131.529999,FLAT,HOLD
306,131.529999,FLAT,HOLD
307,131.399994,FLAT,HOLD
308,131.399994,FLAT,HOLD
309,131.399994,FLAT,HOLD
310,129.660004,FLAT,HOLD
311,129.660004,LONG,BUY
312,129.660004,LONG,HOLD
313,129.690002,LONG,HOLD
314,129.690002,LONG,HOLD
315,129.690002,LONG,HOLD
316,132.369995,LONG,HOLD
317,132.369995,LONG,HOLD
318,132.369995,LONG,HOLD
319,129.779999,LONG,HOLD
320,129.779999,LONG,HOLD
321,129.779999,LONG,HOLD
322,129.880005,LONG,HOLD
323,129.880005,LONG,HOLD
324,129.880005,LONG,HOLD
325,131.009995,LONG,HOLD
326,131.009995,LONG,HOLD
327,131.009995,LONG,HOLD
328,134.570007,LONG,HOLD
329,134.570007,LONG,HOLD
330,134.570007,FLAT,SELL
331,135.880005,FLAT,HOLD
332,135.880005,FLAT,HOLD
333,135.880005,FLAT,HOLD
334,136.169998,FLAT,HOLD
335,136.169998,LONG,BUY
336,136.169998,LONG,HOLD
337,135.660004,FLAT,SELL
338,135.660004,FLAT,HOLD
339,135.660004,FLAT,HOLD
340,135.770004,FLAT,HOLD
341,135.770004,FLAT,HOLD
342,135.770004,FLAT,HOLD
343,134.460007,FLAT,HOLD
344,134.460007,FLAT,HOLD
345,134.460007,FLAT,HOLD
346,135.259995,LONG,BUY
347,135.259995,LONG,HOLD
348,135.259995,LONG,HOLD
349,136.380005,FLAT,SELL
350,136.380005,FLAT,HOLD
351,136.380005,FLAT,HOLD
352,136.919998,FLAT,HOLD
353,136.919998,FLAT,HOLD
354,136.919998,FLAT,HOLD
355,135.339996,FLAT,HOLD
356,135.339996,FLAT,HOLD
357,135.339996,LONG,BUY
358,136.710007,LONG,HOLD
359,136.710007,LONG,HOLD
360,136.710007,LONG,HOLD
361,138.100006,LONG,HOLD
362,138.100006,LONG,HOLD
363,138.100006,LONG,HOLD
364,137.399994,LONG,HOLD
365,137.399994,LONG,HOLD
366,137.399994,LONG,HOLD
367,138.210007,LONG,HOLD
368,138.210007,LONG,HOLD
369,138.210007,FLAT,SELL
370,138.039993,FLAT,HOLD
371,138.039993,FLAT,HOLD
372,138.039993,FLAT,HOLD
373,134.169998,FLAT,HOLD
374,134.169998,FLAT,HOLD
375,134.169998,FLAT,HOLD
376,132.429993,FLAT,HOLD
377,132.429993,FLAT,HOLD
378,132.429993,FLAT,HOLD
379,135.240005,FLAT,HOLD
380,135.240005,FLAT,HOLD
381,135.240005,FLAT,HOLD
382,135.070007,FLAT,HOLD
383,135.070007,FLAT,HOLD
384,135.070007,FLAT,HOLD
385,137.580002,FLAT,HOLD
386,137.580002,FLAT,HOLD
387,137.580002,FLAT,HOLD
388,138.419998,FLAT,HOLD
389,138.419998,FLAT,HOLD
390,138.419998,FLAT,HOLD
391,138.059998,FLAT,HOLD
392,138.059998,FLAT,HOLD
393,138.059998,FLAT,HOLD
394,140.550003,FLAT,HOLD
395,140.550003,FLAT,HOLD
396,140.550003,FLAT,HOLD
397,138.970001,FLAT,HOLD
398,138.970001,FLAT,HOLD
399,138.970001,FLAT,HOLD
400,137.360001,FLAT,HOLD
401,137.360001,LONG,BUY
402,137.360001,LONG,HOLD
403,139.100006,LONG,HOLD
404,139.100006,LONG,HOLD
405,139.100006,FLAT,SELL
406,139.720001,FLAT,HOLD
407,139.720001,FLAT,HOLD
408,139.720001,FLAT,HOLD
409,137.960007,FLAT,HOLD
410,137.960007,FLAT,HOLD
411,137.960007,LONG,BUY
412,137.75,FLAT,SELL
413,137.75,LONG,BUY
414,137.75,LONG,HOLD
415,130.25,LONG,HOLD
