trade_date,close_price,portfolio_value_PPO_RawPrice,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_PPO_RawPrice
2025-03-24,220.729996,170.16329441297353,174.9732226592046,200.5107126542718,188.84918524982515,144.41571048069113,160.05147960482748,220.729996,26.413294412973528
2025-03-25,223.75,172.49145025537368,174.9732226592046,200.5107126542718,188.84918524982515,144.41571048069113,160.05147960482748,223.75,28.741450255373678
2025-03-26,221.529999,170.78002593332505,174.9732226592046,198.52128703369885,188.84918524982515,144.41571048069113,160.05147960482748,221.529999,27.03002593332505
2025-03-27,223.850006,170.78002593332505,174.9732226592046,200.60033175742132,188.84918524982515,144.41571048069113,160.05147960482748,223.850006,27.03002593332505
2025-03-28,217.899994,170.78002593332505,174.9732226592046,195.26830428738123,188.84918524982515,144.41571048069113,160.05147960482748,217.899994,27.03002593332505
2025-03-31,222.130005,170.78002593332505,174.9732226592046,195.26830428738123,188.84918524982515,144.41571048069113,160.05147960482748,222.130005,27.03002593332505
2025-04-01,223.190002,171.59498254015196,174.9732226592046,196.20011814449478,188.84918524982515,145.1048574505586,160.05147960482748,223.190002,27.84498254015196
2025-04-02,223.889999,171.59498254015196,174.9732226592046,196.81546602240192,188.84918524982515,145.55995384372417,160.05147960482748,223.889999,27.84498254015196
2025-04-14,202.520004,171.59498254015196,174.9732226592046,178.02969826320248,188.84918524982515,131.66645480520475,160.05147960482748,202.520004,27.84498254015196
2025-04-15,202.139999,171.59498254015196,174.9732226592046,178.02969826320248,188.84918524982515,131.66645480520475,160.05147960482748,202.139999,27.84498254015196
2025-04-16,194.270004,171.59498254015196,174.9732226592046,171.09839895522677,188.84918524982515,131.66645480520475,160.05147960482748,194.270004,27.84498254015196
2025-04-17,196.979996,171.59498254015196,174.9732226592046,173.48515595751454,188.84918524982515,131.66645480520475,160.05147960482748,196.979996,27.84498254015196
2025-04-21,193.160004,171.59498254015196,174.9732226592046,170.1207944927267,188.84918524982515,131.66645480520475,160.05147960482748,193.160004,27.84498254015196
2025-04-22,199.740005,171.59498254015196,174.9732226592046,170.1207944927267,188.84918524982515,131.66645480520475,160.05147960482748,199.740005,27.84498254015196
2025-04-23,204.600006,171.59498254015196,174.9732226592046,174.26011165833629,188.84918524982515,131.66645480520475,160.05147960482748,204.600006,27.84498254015196
2025-04-24,208.369995,174.75681625305793,174.9732226592046,177.47105342189957,188.84918524982515,131.66645480520475,160.05147960482748,208.369995,31.006816253057934
2025-04-25,209.279999,175.52002307569836,174.9732226592046,178.24611399863062,188.84918524982515,132.24147521799767,160.05147960482748,209.279999,31.77002307569836
2025-04-28,210.139999,175.52002307569836,174.9732226592046,178.97858560973197,188.84918524982515,132.7848987139404,160.05147960482748,210.139999,31.77002307569836
2025-04-29,211.210007,176.4137502563632,174.9732226592046,179.88992338141958,188.84918524982515,133.46102370004127,160.05147960482748,211.210007,32.66375025636319
2025-04-30,212.5,176.4137502563632,174.9732226592046,180.9886248360934,188.84918524982515,134.2761545207409,160.05147960482748,212.5,32.66375025636319
2025-05-01,213.320007,176.4137502563632,174.9732226592046,181.68703396214505,188.84918524982515,134.79430692845898,160.05147960482748,213.320007,32.66375025636319
2025-05-02,205.350006,169.8226302497106,174.9732226592046,181.68703396214505,188.84918524982515,129.75816064231094,160.05147960482748,205.350006,26.072630249710613
2025-05-05,198.889999,164.48026186345624,174.9732226592046,181.68703396214505,188.84918524982515,125.6761611216659,160.05147960482748,198.889999,20.730261863456235
2025-05-06,198.509995,164.16600193212025,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,198.509995,20.416001932120253
2025-05-07,196.25,164.16600193212025,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,196.25,20.416001932120253
2025-05-08,197.490005,165.2032842925067,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,197.490005,21.45328429250671
2025-05-09,198.529999,165.2032842925067,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,198.529999,21.45328429250671
2025-05-12,210.789993,175.40522497859126,174.9732226592046,181.68703396214505,188.84918524982515,125.43604123544237,160.05147960482748,210.789993,31.655224978591264
2025-05-13,212.929993,175.40522497859126,174.9732226592046,183.53157243925858,188.84918524982515,125.43604123544237,160.05147960482748,212.929993,31.655224978591264
2025-05-14,212.330002,174.91097071756695,174.4801856879569,183.01441987597735,188.84918524982515,125.0825894048358,160.05147960482748,212.330002,31.160970717566954
2025-05-15,211.449997,174.91097071756695,173.75704984111442,182.25591376263515,188.84918524982515,124.56418266507981,160.05147960482748,211.449997,31.160970717566954
2025-05-16,211.259995,174.7538014826188,173.60091748144401,182.09214460388353,188.84918524982515,124.45225339494257,160.05147960482748,211.259995,31.003801482618798
2025-05-19,208.779999,172.70235426630276,173.60091748144401,182.09214460388353,188.84918524982515,122.99129960380742,160.05147960482748,208.779999,28.952354266302763
2025-05-20,206.860001,172.70235426630276,173.60091748144401,182.09214460388353,188.84918524982515,121.86023795811448,160.05147960482748,206.860001,28.952354266302763
2025-05-21,202.089996,168.71999378394912,173.60091748144401,182.09214460388353,188.84918524982515,119.0502508095531,160.05147960482748,202.089996,24.96999378394912
2025-06-24,200.300003,167.22557241816654,173.60091748144401,182.09214460388353,188.84918524982515,119.0502508095531,160.05147960482748,200.300003,23.475572418166536
2025-06-25,201.559998,167.22557241816654,173.60091748144401,182.09214460388353,188.84918524982515,119.0502508095531,160.05147960482748,201.559998,23.475572418166536
2025-06-26,201.0,167.22557241816654,173.60091748144401,181.58623451355953,188.84918524982515,119.0502508095531,160.05147960482748,201.0,23.475572418166536
2025-06-27,201.080002,167.29213152386106,173.60091748144401,181.65850944855234,188.84918524982515,119.0502508095531,160.05147960482748,201.080002,23.54213152386106
2025-06-30,205.169998,167.29213152386106,173.60091748144401,185.35346951231114,188.84918524982515,119.05025080955309,160.05147960482748,205.169998,23.54213152386106
2025-07-01,207.820007,169.45290385163298,175.8431751127673,187.74752501349045,188.84918524982515,120.58792317477666,160.05147960482748,207.820007,25.702903851632982
2025-07-02,212.440002,169.45290385163298,179.75230109891507,191.92129364792564,188.84918524982515,123.268683368033,160.05147960482748,212.440002,25.702903851632982
2025-07-03,213.550003,169.45290385163298,180.691508555579,192.92408420462357,188.84918524982515,123.91276339307085,160.05147960482748,213.550003,25.702903851632982
2025-07-07,209.949997,166.59628262937386,177.64542798516973,189.67178801673194,188.84918524982515,121.82385360414597,160.05147960482748,209.949997,22.84628262937386
2025-07-08,210.009995,166.64389131671857,177.6961942177992,189.67178801673194,188.84918524982515,121.85866754876604,160.05147960482748,210.009995,22.893891316718566
2025-07-09,211.139999,166.64389131671857,178.65232685449052,189.67178801673194,188.84918524982515,122.51435434960032,160.05147960482748,211.139999,22.893891316718566
2025-07-10,212.410004,167.64625267029464,179.7269188287324,189.67178801673194,188.84918524982515,123.2512769759747,160.05147960482748,212.410004,23.896252670294643
2025-07-11,211.160004,167.64625267029464,178.66925372678216,189.67178801673194,188.84918524982515,122.52596228590028,160.05147960482748,211.160004,23.896252670294643
2025-07-21,212.479996,168.6942338606851,179.78614130538497,189.67178801673194,190.029709065956,123.29188995660486,160.05147960482748,212.479996,24.944233860685102
2025-07-22,214.399994,170.21857778821436,181.41071320971642,189.67178801673194,191.7468432348931,124.40597216005568,160.05147960482748,214.399994,26.46857778821436
2025-07-23,214.149994,170.21857778821436,181.19918018932637,189.45062221294845,191.52325782374461,124.2609092220408,159.8648524079013,214.149994,26.46857778821436
2025-07-24,213.759995,170.21857778821436,180.86918952364996,189.10560444370947,191.17446547669465,124.03461161898933,159.57371472720527,213.759995,26.46857778821436
2025-07-25,213.880005,170.21857778821436,180.97073383475802,189.10560444370947,191.28179541746238,124.104247631754,159.57371472720527,213.880005,26.46857778821436
2025-07-28,214.050003,170.21857778821436,181.1145745963591,189.10560444370947,191.43383170836003,124.20288926910061,159.57371472720527,214.050003,26.46857778821436
2025-07-29,211.270004,170.21857778821436,178.76232825575377,189.10560444370947,188.9475628307305,122.58978997862683,159.57371472720527,211.270004,26.46857778821436
2025-08-06,213.25,171.81384496654204,178.76232825575377,189.10560444370947,190.71835570965993,123.73868612669771,159.57371472720527,213.25,28.063844966542035
2025-08-07,220.029999,171.81384496654204,184.44583778359285,189.10560444370947,196.7819911656653,123.73868612669771,159.57371472720527,220.029999,28.063844966542035
2025-08-08,229.350006,179.09151730696271,192.2585747152689,197.1157192697092,205.11726155367242,128.9799960667647,166.33292094923303,229.350006,35.341517306962714
2025-08-11,227.179993,177.39702892423367,190.4395051901798,195.25069349194828,203.17652855846217,127.75964175726958,164.75914902272254,227.179993,33.647028924233666
2025-08-12,229.649994,179.325767599914,192.51004741552111,197.37354507675224,205.38555331495087,129.1487008849371,166.55048309871785,229.649994,35.575767599914
2025-08-13,233.330002,179.325767599914,195.59490930569606,200.5363416970335,208.67673772178978,131.21823393463612,169.21935802238602,233.330002,35.575767599914
2025-08-14,232.779999,179.325767599914,195.13385506500367,200.06363956444451,208.18484713423814,130.90892770868945,168.82047595075946,232.779999,35.575767599914
