trade_date,close_price,portfolio_value_PPO_Advanced,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_PPO_Advanced
2018-02-13,41.084999,30.85734681770921,34.587289948568696,29.680255546373044,28.612332321060016,32.560263924452514,27.759043931601735,41.084999,1.78734681770921
2018-02-14,41.842499,31.426275642909243,34.587289948568696,29.680255546373047,28.612332321060016,32.560263924452514,27.759043931601735,41.842499,2.3562756429092424
2018-02-15,43.247501,31.426275642909243,34.587289948568696,30.67686950107889,28.612332321060016,33.65358380322896,27.759043931601735,43.247501,2.3562756429092424
2018-02-16,43.107498,31.42627564290924,34.475322222279274,30.577560785859493,28.612332321060016,33.54463871774984,27.759043931601735,43.107498,2.356275642909239
2018-02-20,42.962502,31.320570499383646,34.359361332576476,30.474710372140134,28.612332321060016,33.43180826687285,27.759043931601735,42.962502,2.2505704993836453
2018-02-21,42.767502,31.17841138473572,34.203409627067046,30.33639048279646,28.612332321060016,33.28006657799169,27.759043931601735,42.767502,2.108411384735721
2018-02-22,43.125,31.17841138473572,34.203409627067046,30.589975527927663,28.612332321060016,33.5582581179488,27.759043931601735,43.125,2.108411384735721
2018-02-23,43.875,31.17841138473572,34.798251533624736,31.121975102326406,28.612332321060016,34.141879998260954,27.759043931601735,43.875,2.108411384735721
2018-02-26,44.7425,31.17841138473572,35.486285338876456,31.737321276714283,28.612332321060016,34.816935973155346,27.759043931601735,44.7425,2.108411384735721
2018-02-27,44.5975,31.17841138473572,35.371282570275305,31.634468025663857,28.612332321060016,34.70410240962833,27.759043931601735,44.5975,2.108411384735721
2018-02-28,44.529999,31.1312209828773,35.31774600556257,31.586587354635203,28.612332321060016,34.651575662237725,27.759043931601735,44.529999,2.0612209828772983
2018-04-05,43.200001,30.20141046020505,34.26289461084536,31.586587354635203,28.612332321060016,33.61662108414253,27.759043931601735,43.200001,1.1314104602050499
2018-04-06,42.095001,29.428897548491772,34.26289461084536,31.586587354635203,27.88046596728907,33.61662108414253,27.759043931601735,42.095001,0.3588975484917718
2018-04-09,42.512501,29.720774598844976,34.26289461084536,31.586587354635203,28.156985607740985,33.61662108414253,27.759043931601735,42.512501,0.6507745988449756
2018-04-10,43.3125,30.280059265684535,34.26289461084536,31.5865873546352,28.686842939098817,33.61662108414253,27.759043931601735,43.3125,1.210059265684535
2018-04-11,43.110001,30.28005926568453,34.26289461084536,31.438910532638634,28.552723296770974,33.61662108414253,27.759043931601735,43.110001,1.2100592656845315
2018-04-12,43.535,30.57857456629556,34.26289461084536,31.748850343065936,28.834209693591156,33.948029806312114,27.759043931601735,43.535,1.508574566295561
2018-04-13,43.682499,30.57857456629556,34.26289461084536,31.85641721286614,28.931901598853475,34.063047618380594,27.759043931601735,43.682499,1.508574566295561
2018-04-16,43.955002,30.76933181452532,34.26289461084536,32.05514598201824,28.931901598853475,34.275541932525755,27.759043931601735,43.955002,1.6993318145253191
2018-04-17,44.560001,30.76933181452532,34.734490926019376,32.49635472690636,28.931901598853475,34.74731232611227,27.759043931601735,44.560001,1.6993318145253191
2018-04-18,44.459999,30.76933181452532,34.656539434016864,32.42342608255108,28.931901598853475,34.66933206019541,27.759043931601735,44.459999,1.6993318145253191
2018-04-19,43.200001,30.76933181452532,33.67437183716688,31.504544999869047,28.931901598853475,33.686801919851,27.759043931601735,43.200001,1.6993318145253191
2018-06-01,47.560001,33.87475504614354,33.67437183716688,31.504544999869047,28.931901598853475,37.08667351639449,27.759043931601735,47.560001,4.804755046143541
2018-06-04,47.9575,33.87475504614354,33.9558169349267,31.504544999869047,29.173709877066983,37.39663809431982,27.759043931601735,47.9575,4.804755046143541
2018-06-05,48.327499,33.87475504614354,34.217790939203525,31.504544999869047,29.398789238601776,37.6851585280009,27.759043931601735,48.327499,4.804755046143541
2018-06-06,48.494999,33.992162766129816,34.33638759950901,31.50454499986905,29.500683549281202,37.815772861124984,27.759043931601735,48.494999,4.922162766129816
2018-06-07,48.365002,33.90104245941306,34.24434455443598,31.420093068313218,29.421603222681835,37.71440288224061,27.684632291053468,48.365002,4.831042459413062
2018-06-08,47.924999,33.90104245941306,33.93280493458886,31.134247216175407,29.153938730849713,37.371294234971366,27.43276997826042,47.924999,4.831042459413062
2018-06-11,47.807499,33.90104245941306,33.84961026243426,31.134247216175407,29.0824606323134,37.279669255018646,27.43276997826042,47.807499,4.831042459413062
2018-06-12,48.07,33.90104245941306,34.035471408266204,31.134247216175407,29.242146354388986,37.4843641389554,27.43276997826042,48.07,4.831042459413062
2018-06-29,46.2775,32.63689395497167,32.76631013305678,31.134247216175407,28.15172514905838,36.086595827761776,27.43276997826042,46.2775,3.5668939549716683
2018-08-01,50.375,35.52662812342278,32.76631013305678,31.134247216175407,30.6443337341865,36.086595827761776,27.43276997826042,50.375,6.456628123422782
2018-08-02,51.8475,35.52662812342278,33.724094583099976,32.044325211725145,31.54009118180118,36.086595827761776,27.432769978260424,51.8475,6.456628123422782
2018-08-03,51.997501,35.629410894918834,33.82166241012268,32.13703326565415,31.631340426554765,36.19099865259924,27.512136252999014,51.997501,6.559410894918834
2018-08-06,52.267502,35.629410894918834,33.99728397840527,32.3039072682867,31.79558858045182,36.37892318049531,27.6549951242445,52.267502,6.559410894918834
2018-08-07,51.7775,35.629410894918834,33.678563234031714,32.00106174164809,31.49750848480083,36.03787483431093,27.39573263029807,51.7775,6.559410894918834
2018-08-08,51.8125,35.65349528256447,33.70132890856584,32.00106174164809,31.518799833301003,36.062235331036355,27.39573263029807,51.8125,6.583495282564471
2018-08-09,52.220001,35.65349528256447,33.96638705537539,32.00106174164809,31.766692570591623,36.34586181035375,27.39573263029807,52.220001,6.583495282564471
2018-08-10,51.8825,35.42306460311349,33.74686025763411,32.00106174164809,31.561382530301362,36.11095632448721,27.39573263029807,51.8825,6.353064603113488
2018-08-13,52.217499,35.65178702818896,33.96475963487011,32.00106174164809,31.765170543335977,36.34412038284498,27.39573263029807,52.217499,6.5817870281889626
2018-08-14,52.4375,35.65178702818896,34.10785881096109,32.00106174164809,31.89900248508992,36.49724420113329,27.39573263029807,52.4375,6.5817870281889626
2018-08-15,52.560001,35.65178702818896,34.1875393222784,32.00106174164809,31.973522813164788,36.582506635686485,27.39573263029807,52.560001,6.5817870281889626
2018-08-16,53.330002,35.65178702818896,34.68838481247719,32.00106174164809,32.44193308849297,37.11843825966011,27.39573263029807,53.330002,6.5817870281889626
2018-08-17,54.395,36.3637517845647,35.381110465263,32.64012166054199,33.0897971904928,37.859691982276914,27.942824311633508,54.395,7.293751784564698
2018-08-20,53.865002,36.3637517845647,35.036374408927514,32.322092444624275,32.767386558424285,37.49080585246309,27.670563239852694,53.865002,7.293751784564698
2018-08-21,53.759998,36.3637517845647,34.968074783533744,32.322092444624275,32.70351007962678,37.41772157823004,27.670563239852694,53.759998,7.293751784564698
2018-08-22,53.762501,36.3637517845647,34.969702854486854,32.322092444624275,32.70503271520666,37.419463701752996,27.670563239852694,53.762501,7.293751784564698
2018-08-23,53.872501,36.438153321358946,35.04125211730842,32.322092444624275,32.77194838192151,37.49602526289006,27.670563239852694,53.872501,7.368153321358946
2018-08-24,54.040001,36.438153321358946,35.15020213115034,32.322092444624275,32.87384269260094,37.612607640076035,27.670563239852694,54.040001,7.368153321358946
2018-08-27,54.485001,36.438153321358946,35.43965142165575,32.322092444624275,33.14454698067464,37.92233395558506,27.670563239852694,54.485001,7.368153321358946
2018-08-28,54.924999,36.732412554007055,35.72584717204632,32.322092444624275,33.412208430885556,38.22857880810492,27.67056323985269,54.924999,7.662412554007055
2018-08-29,55.744999,36.732412554007055,36.259214403988885,32.804643492182635,33.91103431003261,38.799310445672106,28.08366951695393,55.744999,7.662412554007055
2018-08-30,56.2575,36.732412554007055,36.59256957440083,33.1062384853835,34.222801092823765,39.15601841516579,28.341861443930345,56.2575,7.662412554007055
2018-08-31,56.907501,37.15682005331856,37.01536132333973,33.48874905058348,34.61821245900848,39.608428336080806,28.669324240542643,56.907501,8.086820053318561
2018-10-01,56.814999,37.096422388543715,36.95519359688954,33.43431376155757,34.561941249895234,39.544045631278074,28.622722829756764,56.814999,8.026422388543715
2018-10-02,57.32,37.096422388543715,37.283670408472744,33.43431376155757,34.86914560086492,39.89553349433059,28.622722829756764,57.32,8.026422388543715
2018-10-03,58.017502,37.096422388543715,37.73735908044153,33.84116129675146,35.29345297690983,40.38100478538716,28.971020220182464,58.017502,8.026422388543715
2018-10-04,56.997501,37.096422388543715,37.07390162928464,33.24620258301973,34.672961640866085,39.67106961337476,28.46168306196413,56.997501,8.026422388543715
2018-10-05,56.072498,37.096422388543715,36.47223542239615,33.24620258301973,34.11025989124576,39.02725439758871,28.46168306196413,56.072498,8.026422388543715
2018-10-24,53.772499,35.574789904875374,36.47223542239615,33.24620258301973,32.7111147409868,37.42642245164617,28.46168306196413,53.772499,6.5047899048753735
2018-10-25,54.950001,36.353801240438756,36.47223542239615,33.24620258301973,33.427417753605596,37.42642245164617,28.46168306196413,54.950001,7.2838012404387555
2018-12-03,46.205002,30.56828805193425,36.47223542239615,33.24620258301973,28.10762285809935,37.42642245164617,28.46168306196413,46.205002,1.4982880519342494
2018-12-04,44.172501,29.22362679569527,36.47223542239615,31.78374317232237,28.10762285809935,37.42642245164617,28.46168306196413,44.172501,0.1536267956952706
2018-12-31,39.435001,26.08939330629864,36.47223542239615,28.374937243971672,28.10762285809935,37.42642245164617,28.46168306196413,39.435001,-2.980606693701361
2019-02-01,41.630001,27.541560590567897,36.47223542239615,29.954320676737854,28.10762285809935,37.42642245164617,28.46168306196413,41.630001,-1.528439409432103
2019-02-04,42.8125,28.323877839534237,37.50822823716327,30.805172307654747,28.10762285809935,38.489518921969314,28.46168306196413,42.8125,-0.7461221604657631
2019-02-05,43.544998,28.323877839534237,38.149973105303786,31.332231626895915,28.10762285809935,39.148053126496144,28.46168306196413,43.544998,-0.7461221604657631
2019-02-06,43.560001,28.333636552560854,38.16311730263499,31.343026838577824,28.10762285809935,39.161541202464285,28.46168306196413,43.560001,-0.7363634474391461
2019-02-07,42.735001,28.333636552560854,37.44033100667797,30.74940891965659,28.10762285809935,38.419845363384,28.46168306196413,42.735001,-0.7363634474391461
2019-02-08,42.602501,28.333636552560854,37.324247147024266,30.74940891965659,28.10762285809935,38.30072451650141,28.46168306196413,42.602501,-0.7363634474391461
2019-02-11,42.357498,28.170692457887,37.109598891426266,30.74940891965659,28.10762285809935,38.080460630850276,28.46168306196413,42.357498,-0.8993075421130001
2019-02-12,42.7225,28.170692457887,37.42937882305887,30.74940891965659,28.107622858099354,38.4086066486151,28.46168306196413,42.7225,-0.8993075421130001
2019-02-13,42.544998,28.053649816359474,37.27386850414377,30.74940891965659,27.990842256014776,38.249027867004884,28.46168306196413,42.544998,-1.016350183640526
2019-02-14,42.700001,28.155856893263913,37.409667345637374,30.74940891965659,28.092820507893155,38.38837947930181,28.46168306196413,42.700001,-0.9141431067360877
2019-02-25,43.557499,28.72128055623432,38.16092528892289,30.74940891965659,28.656978279221484,39.159291841265045,28.46168306196413,43.557499,-0.3487194437656811
2019-02-26,43.5825,28.737765908967415,38.18282878005649,30.74940891965659,28.67342672393037,39.181768371777586,28.46168306196413,43.5825,-0.3322340910325856
