trade_date,close_price,portfolio_value_PPO_Paper,portfolio_value_TA_RSI,portfolio_value_TA_MACD,portfolio_value_TA_SMA_Crossover,portfolio_value_TA_Stochastic,portfolio_value_TA_All_Signals,portfolio_value_Buy_and_Hold,pnl_PPO_Paper
2024-03-14,173.0,167.323156316556,152.93776421006382,163.40883099959925,155.85006819784667,141.54530279883113,139.54715456651476,173.0,28.943151316555998
2024-03-15,172.619995,167.323156316556,152.93776421006382,163.40883099959925,155.85006819784667,141.54530279883113,139.54715456651476,172.619995,28.943151316555998
2024-03-18,173.720001,168.38940866980832,152.93776421006382,163.40883099959925,155.85006819784667,141.54530279883113,139.54715456651476,173.720001,30.009403669808307
2024-03-19,176.080002,168.38940866980832,152.93776421006382,165.62875387749452,155.85006819784667,141.54530279883113,139.54715456651476,176.080002,30.009403669808307
2024-03-20,178.669998,168.38940866980832,152.93776421006382,168.06502037655835,155.85006819784667,141.54530279883113,139.54715456651476,178.669998,30.009403669808307
2024-03-21,171.369995,168.38940866980832,152.93776421006382,161.1983098673662,155.85006819784667,141.54530279883113,139.54715456651476,171.369995,30.009403669808307
2024-04-11,175.039993,171.99557550805432,152.93776421006382,161.1983098673662,155.85006819784667,141.54530279883113,139.54715456651476,175.039993,33.615570508054304
2024-04-12,176.550003,171.99557550805432,152.93776421006382,161.1983098673662,155.85006819784667,141.54530279883113,139.54715456651476,176.550003,33.615570508054304
2024-04-15,172.690002,168.2351502337672,149.59400939410602,157.67395061098972,155.85006819784667,138.450627063545,139.54715456651476,172.690002,29.85514523376719
2024-04-16,169.380005,165.01054060889547,149.59400939410602,157.67395061098972,155.85006819784667,135.79690562674492,139.54715456651476,169.380005,26.630535608895457
2024-04-29,173.5,165.01054060889547,149.59400939410602,157.67395061098972,155.85006819784667,135.79690562674492,139.54715456651476,173.5,26.630535608895457
2024-04-30,170.330002,165.01054060889547,146.8607949238392,157.67395061098972,155.85006819784667,135.79690562674492,139.54715456651476,170.330002,26.630535608895457
2024-05-01,169.300003,164.01270881284688,146.8607949238392,157.67395061098972,155.85006819784667,135.79690562674492,139.54715456651476,169.300003,25.63270381284687
2024-05-02,173.029999,164.01270881284688,146.8607949238392,157.67395061098972,155.85006819784667,135.79690562674492,139.54715456651476,173.029999,25.63270381284687
2024-05-03,183.380005,164.01270881284688,146.8607949238392,167.1054153529357,155.85006819784667,135.79690562674492,139.54715456651476,183.380005,25.63270381284687
2024-05-06,181.710007,162.51908416335448,145.52336866626425,165.58362616207722,155.85006819784667,134.56023557210696,139.54715456651476,181.710007,24.139079163354467
2024-05-07,182.399994,162.51908416335448,146.07594820898547,166.21237826742876,155.85006819784667,135.07118604090363,139.54715456651476,182.399994,24.139079163354467
2024-05-08,182.740005,162.51908416335448,146.34824772028088,166.5222140064973,155.85006819784667,135.32297162504653,139.54715456651476,182.740005,24.139079163354467
2024-05-09,184.570007,164.14658903869423,147.8138139821654,168.18980717897378,157.4107879565125,136.67812814219656,140.94461305925714,184.570007,25.76658403869422
2024-05-10,183.050003,164.14658903869423,146.59651117029443,166.8047003361742,156.11445042461304,135.55253192607543,139.78388072191413,183.050003,25.76658403869422
2024-05-13,186.279999,167.04302617236982,149.1832696348327,166.8047003361742,158.86915701925702,137.94441462880937,139.78388072191413,186.279999,28.66302117236981
2024-05-14,187.429993,167.04302617236982,150.10424808609648,166.8047003361742,159.84993100646966,138.79601034497986,139.78388072191413,187.429993,28.66302117236981
2024-05-15,189.720001,169.0839474793398,151.93821245566858,166.8047003361742,161.8029675239723,140.49181136898184,139.78388072191413,189.720001,30.703942479339787
2024-05-16,189.839996,169.0839474793398,152.03431105206073,166.91020175885677,161.90530542712276,140.58067029169092,139.8722918893125,189.839996,30.703942479339787
2024-05-17,189.869995,169.0839474793398,152.05833590137252,166.91020175885677,161.9308901161232,140.60288520749862,139.8722918893125,189.869995,30.703942479339787
2024-05-20,191.039993,170.1258597645481,152.99533465616753,166.91020175885677,162.9287245426427,141.46929432330973,139.8722918893125,191.039993,31.745854764548085
2024-05-21,192.350006,171.29245888564276,154.044465124566,166.91020175885677,164.04597095724176,142.43938760982047,139.8722918893125,192.350006,32.91245388564275
2024-05-22,190.899994,171.29245888564276,152.88321575624414,166.91020175885677,162.80932620018544,141.36562200096006,139.8722918893125,190.899994,32.91245388564275
2024-05-23,186.880005,167.68536709860356,149.66378744329865,166.91020175885677,159.38087297340246,138.38873219853286,139.8722918893125,186.880005,29.305362098603553
2024-05-24,189.979996,167.68536709860356,152.1464307528391,166.91020175885677,162.02470462243141,140.68434335456243,139.8722918893125,189.979996,29.305362098603553
2024-05-28,189.990005,167.69420151735622,152.15444651058974,166.91020175885677,162.03324081204457,140.69175523803585,139.8722918893125,189.990005,29.31419651735621
2024-05-29,190.289993,167.9589851733427,152.39469340199764,166.91020175885677,162.2890859963464,140.91390291506946,139.8722918893125,190.289993,29.5789801733427
2024-05-30,191.289993,167.9589851733427,153.19554840755748,166.91020175885677,163.14193739140816,141.65442479272315,139.8722918893125,191.289993,29.5789801733427
2024-05-31,192.25,167.9589851733427,153.96437481887997,166.91020175885677,163.96068070062722,142.36533097892382,139.8722918893125,192.25,29.5789801733427
2024-06-03,194.029999,167.9589851733427,155.3898959279215,166.91020175885677,165.4787553309858,143.68345918062553,139.8722918893125,194.029999,29.5789801733427
2024-06-04,194.350006,168.2359941474466,155.64617513568567,166.91020175885677,165.75167374736534,143.92043136512788,139.8722918893125,194.350006,29.855989147446593
2024-06-05,195.869995,168.2359941474466,156.86346593473158,166.91020175885677,167.0479984864939,145.04601647342082,139.8722918893125,195.869995,29.855989147446593
2024-06-06,194.479996,167.04210090397686,155.7502782778584,165.72571705238292,165.86253590020942,144.01669180400407,138.8796827566383,194.479996,28.662095903976848
2024-06-07,196.889999,167.04210090397686,157.68034124382262,165.72571705238292,167.9179103208625,145.80135175071513,138.8796827566383,196.889999,28.662095903976848
2024-06-11,207.149994,175.74671327011487,165.8971095965916,174.36173227390194,176.66816136993938,153.39910251283268,146.1167433382918,207.149994,37.366708270114856
2024-06-12,213.070007,180.76927111419744,170.63818164062096,179.34470959305176,181.71705271577326,157.783001655327,150.29252439132117,213.070007,42.389266114197426
2024-06-13,214.240005,181.76190113586475,171.57518039541597,180.3295171428748,182.71488714229275,158.6494107711381,151.11780222102902,214.240005,43.381896135864736
2024-06-14,212.490005,180.27719557404512,170.17368413568624,178.85651187945527,181.22239720093464,157.3534974852441,149.8834101947275,212.490005,41.89719057404511
2024-06-17,216.669998,180.27719557404512,173.52125245294133,182.3748842737735,184.7873100623331,160.44887375018342,152.8318387828396,216.669998,41.89719057404511
2024-06-18,214.289993,180.27719557404512,171.6152135354339,180.37159290693643,182.7575194778291,158.68642797875825,151.1530621002352,214.289993,41.89719057404511
2024-06-20,209.679993,176.3989096122907,167.923271959803,180.37159290693643,178.8258745465943,155.27262212277466,151.1530621002352,209.679993,38.0189046122907
2024-06-21,207.490005,176.3989096122907,166.16940910788702,180.37159290693643,176.95814022562573,153.6508880969756,151.1530621002352,207.490005,38.0189046122907
2024-06-24,208.139999,176.95150602701696,166.68996005637086,180.37159290693643,177.5124885153075,154.13222287431924,151.1530621002352,208.139999,38.57150102701695
2024-06-25,209.070007,177.7421580737539,167.43476161838157,180.37159290693643,178.30564713552613,154.13222287431924,151.1530621002352,209.070007,39.36215307375389
2024-06-26,213.25,181.29580494646476,170.78232993563668,180.37159290693643,181.8705599969246,154.13222287431924,151.1530621002352,213.25,42.915799946464745
2024-06-27,214.100006,181.29580494646476,171.46306149549258,180.37159290693643,182.5954887998355,154.74658777109067,151.1530621002352,214.100006,42.915799946464745
2024-06-28,210.619995,181.29580494646476,168.67607726673927,180.37159290693643,179.62755656365513,152.23131540974444,151.1530621002352,210.619995,42.915799946464745
2024-07-01,216.75,186.57234191913372,173.58532245509613,180.37159290693643,184.85553987964084,156.66194282770783,151.1530621002352,216.75,48.19233691913371
2024-07-02,220.270004,186.57234191913372,176.40433527808682,180.37159290693643,187.8575802016639,159.20612121479573,151.1530621002352,220.270004,48.19233691913371
2024-07-03,221.550003,187.6565222739139,177.42942888434843,181.4197404275098,188.94922913449156,160.13127521782928,152.0314194109076,221.550003,49.276517273913896
2024-07-05,226.339996,187.6565222739139,181.26551875499504,185.34210230944393,193.03438134687775,163.59337260888407,155.31839492387255,226.339996,49.276517273913896
2024-07-08,227.820007,187.6565222739139,182.45079297262865,186.55403283444537,194.2966107929345,164.66309071115109,156.33400390616515,227.820007,49.276517273913896
2024-07-09,228.679993,187.6565222739139,183.13951706544003,187.25824603588364,195.0300510527681,165.28466892367533,156.92414107828475,228.679993,49.276517273913896
2024-07-10,232.979996,191.18513707821555,186.5831959919124,190.77937182028506,198.69731461008794,168.392612749027,159.87487703273726,232.979996,52.805132078215536
2024-07-11,227.570007,191.18513707821555,182.2505792212387,186.34931636189862,194.08339794416906,164.48239642876618,156.16244960989766,227.570007,52.805132078215536
2024-07-12,230.539993,193.6802689631936,184.62910737578136,186.34931636189862,196.61635464758302,166.629034384619,156.16244960989766,230.539993,55.3002639631936
2024-07-15,234.399994,196.92311642818072,187.72040849809736,186.34931636189862,199.90836188537287,169.41895482741896,156.16244960989766,234.399994,58.54311142818071
2024-07-16,234.820007,197.2759759461735,188.05677801154755,186.68322906418783,200.26657055836696,169.72253061792827,156.44227154089992,234.820007,58.89597094617349
2024-07-17,228.880005,192.2856869727462,183.2996976768121,186.68322906418783,195.2006315659972,165.42923302290882,156.44227154089992,228.880005,53.90568197274618
2024-08-12,217.529999,192.2856869727462,174.2099885585778,186.68322906418783,185.52076311493764,157.22570826597158,156.44227154089992,217.529999,53.90568197274618
2024-08-13,221.270004,195.59166515512325,174.2099885585778,186.68322906418783,188.71043159672567,159.92889834433532,156.44227154089992,221.270004,57.21166015512324
2024-08-14,221.720001,195.59166515512325,174.56427956415575,186.68322906418783,189.09421216594927,160.25414588429675,156.44227154089992,221.720001,57.21166015512324
2024-08-15,224.720001,198.23813364158772,176.92623534771388,186.68322906418783,191.6527663511346,162.42247727291556,156.44227154089992,224.720001,59.85812864158771
2024-08-16,226.050003,199.41140310156598,177.97337065306186,187.78811099244052,192.78706041226957,163.38377230075747,157.36817280962563,226.050003,61.03139810156597
2024-08-19,225.889999,199.41140310156598,177.84739652866438,187.65518974266183,192.6506007776541,163.26812506892261,157.25678357366868,225.889999,61.03139810156597
2024-08-20,226.509995,199.41140310156598,178.33553090799202,188.1702433861819,193.17936523118684,163.71624399812865,157.68840328777804,226.509995,61.03139810156597
2024-08-21,226.399994,199.3145621045381,178.2489250752763,188.07886148074888,193.17936523118684,163.63673779110218,157.68840328777804,226.399994,60.9345571045381
2024-08-22,224.529999,199.3145621045381,176.77664324011803,188.07886148074888,193.17936523118684,162.28514817274876,157.68840328777804,224.529999,60.9345571045381
2024-08-23,226.839996,201.36513905447077,178.595346831502,188.07886148074888,193.17936523118684,163.95476117365385,157.68840328777804,226.839996,62.98513405447076
2024-08-26,227.179993,201.36513905447077,178.86303279168283,188.07886148074888,193.17936523118684,164.20050322936592,157.68840328777804,227.179993,62.98513405447076
2024-08-27,228.029999,202.1185574084679,179.53225832093585,188.07886148074888,193.17936523118684,164.81486812613736,157.68840328777804,228.029999,63.73855240846788
2024-08-28,226.490005,202.1185574084679,178.31979240928757,188.07886148074888,193.17936523118684,163.70179568330917,157.68840328777804,226.490005,63.73855240846788
2024-08-29,229.789993,205.063450336636,180.9179343233784,188.07886148074888,193.17936523118684,166.08695153746427,157.68840328777804,229.789993,66.683445336636
2024-08-30,229.0,205.063450336636,180.29595814493825,187.432266813688,192.5152355870509,165.5159626645679,157.14628771019272,229.0,66.683445336636
2024-09-19,228.869995,205.063450336636,180.19360279105774,187.432266813688,192.40594325865575,165.4219980238421,157.14628771019272,228.869995,66.683445336636
2024-09-20,228.199997,205.063450336636,179.66610090736697,187.432266813688,191.84269075728957,165.4219980238421,157.14628771019272,228.199997,66.683445336636
2024-09-23,226.470001,203.50885369556516,178.3040428881228,186.01133308835313,190.38832137954,164.16792528652624,155.95495356151838,226.470001,65.12884869556515
2024-09-24,227.369995,203.50885369556516,179.01262489927868,186.75054394618112,191.14492643166633,164.8203302280104,156.5747200730028,227.369995,65.12884869556515
2024-09-25,226.369995,202.61379780353525,178.2253063047593,185.92919307292198,190.30424854700672,164.09543101592214,155.88608602490422,226.369995,64.23379280353524
2024-09-26,227.520004,202.61379780353525,179.13072977432395,185.92919307292198,191.27103568046624,164.92907163391655,155.88608602490422,227.520004,64.23379280353524
2024-09-27,227.789993,202.85423159262388,179.34329713433965,186.14982790074382,191.4980094618676,165.12478644728907,156.07106988452026,227.789993,64.47422659262386
2024-09-30,233.0,202.85423159262388,183.4452325230158,186.14982790074382,195.87794712568936,168.90151641656334,156.07106988452026,233.0,64.47422659262386
2024-10-01,226.210007,196.94273454312045,178.09934477745932,180.72512391620623,190.1697501735958,163.97945584077857,151.52290906040693,226.210007,58.56272954312044
2024-10-02,226.779999,196.94273454312045,178.09934477745932,180.72512391620623,190.6489298424287,164.3926425924752,151.52290906040693,226.779999,58.56272954312044
2024-10-03,225.669998,195.97877549360305,178.09934477745932,180.72512391620623,189.71577654977864,163.588003742158,151.52290906040693,225.669998,57.59877049360304
2024-10-04,226.800003,196.96010663271906,178.09934477745932,180.72512391620623,190.66574676283344,164.4071434763138,151.52290906040693,226.800003,58.58010163271905
2024-10-07,221.690002,196.96010663271906,178.09934477745932,180.72512391620623,186.36988193154494,160.7029077776436,151.52290906040693,221.690002,58.58010163271905
2024-10-08,225.770004,196.96010663271906,178.09934477745932,180.72512391620623,189.79984938231192,160.7029077776436,151.52290906040693,225.770004,58.58010163271905
2024-10-09,229.539993,196.96010663271906,178.09934477745932,180.72512391620623,192.96919576002193,160.7029077776436,151.52290906040693,229.539993,58.58010163271905
2024-10-10,229.039993,196.96010663271906,177.71139638021106,180.72512391620623,192.54885681769213,160.7029077776436,151.52290906040693,229.039993,58.58010163271905
2024-10-11,227.550003,196.96010663271906,176.55531791537913,179.54944003734798,191.29625517632815,160.7029077776436,151.52290906040693,227.550003,58.58010163271905
2024-10-14,231.300003,196.96010663271906,176.55531791537913,179.54944003734798,194.4487972438017,163.3512747133547,151.52290906040693,231.300003,58.58010163271905
2024-10-15,233.850006,199.13152408312763,178.50177958641584,181.5289108752431,196.59252837171735,165.1521663483318,153.19339703127292,233.850006,60.75151908312762
2024-10-16,231.779999,199.13152408312763,176.921707216196,179.922042769308,194.85231926572675,163.690262856201,151.83735086461806,231.779999,60.75151908312762
2024-10-17,232.149994,199.13152408312763,177.20413083921733,179.922042769308,195.16336587966137,163.9515648627019,151.83735086461806,232.149994,60.75151908312762
2024-10-18,235.0,199.13152408312763,179.37959002151027,179.922042769308,197.55930289500859,165.96432797122944,151.83735086461806,235.0,60.75151908312762
2024-10-21,236.479996,200.38562561128478,180.509296726674,181.05516576339485,198.80350280159328,167.00954729693203,152.7936005324063,236.479996,62.00562061128477
2024-10-22,235.860001,200.38562561128478,180.03604375256597,180.580481648898,198.28228671649376,166.57168749471705,152.3930116032603,235.860001,62.00562061128477
2024-10-23,230.759995,196.0526828121736,176.1431204104926,180.580481648898,193.99482446066241,162.96990422476284,152.3930116032603,230.759995,57.67267781217359
2024-10-24,230.570007,195.89126983804817,176.1431204104926,180.580481648898,193.8351057507117,162.83572877479435,152.3930116032603,230.570007,57.51126483804816
2024-10-25,231.410004,196.60492761657332,176.1431204104926,180.580481648898,194.54127265179213,163.42896084970008,152.3930116032603,231.410004,58.22492261657331
2024-10-28,233.399994,196.60492761657332,176.1431204104926,180.580481648898,196.2142132354859,163.42896084970008,152.3930116032603,233.399994,58.22492261657331
2024-10-29,233.669998,196.83236599806781,176.34688796964392,180.580481648898,196.44119962705554,163.61802029391438,152.3930116032603,233.669998,58.4523609980678
2024-10-30,230.100006,196.83236599806781,173.652673972704,180.580481648898,193.4399863042438,161.11827694429914,152.3930116032603,230.100006,58.4523609980678
2024-11-18,228.020004,195.0530887087803,173.652673972704,180.580481648898,191.69137462279605,161.11827694429914,152.3930116032603,228.020004,56.6730837087803
2024-11-19,228.279999,195.27549387898128,173.652673972704,180.580481648898,191.90994666941813,161.11827694429914,152.3930116032603,228.279999,56.89548887898127
2024-11-20,229.0,195.27549387898128,173.652673972704,181.150037141877,191.90994666941813,161.11827694429914,152.3930116032603,229.0,56.89548887898127
2024-11-21,228.520004,194.86618621103398,173.652673972704,180.77033717144926,191.90994666941813,160.78056459294473,152.3930116032603,228.520004,56.486181211033966
2024-11-22,229.869995,196.01736594578148,173.652673972704,181.83824511813572,191.90994666941813,161.7303821641688,152.3930116032603,229.869995,57.63736094578147
2024-11-25,232.869995,196.01736594578148,173.652673972704,184.211389709514,191.90994666941813,163.8411019494653,152.3930116032603,232.869995,57.63736094578147
2024-11-26,235.059998,196.01736594578148,175.28577349228036,185.94378763436478,191.90994666941813,165.38192950345154,152.3930116032603,235.059998,57.63736094578147
2024-11-27,234.929993,195.9089543152335,175.1888279159307,185.8409474134974,191.90994666941813,165.2904614615557,152.3930116032603,234.929993,57.52894931523349
2024-11-29,237.330002,197.9103303316928,176.9785302792968,187.73947020603381,191.90994666941813,166.97904362195226,152.3930116032603,237.330002,59.53032533169278
2024-12-02,239.589996,199.7949473431048,178.66382254403132,189.5272343852496,191.90994666941813,168.5691149721027,152.3930116032603,239.589996,61.4149423431048
2024-12-03,242.649994,202.3466905272401,180.94568300892774,191.94784028635908,191.90994666941813,170.7220477459586,152.3930116032603,242.649994,63.96668552724009
2024-12-04,243.009995,202.3466905272401,181.21413810243538,192.2326184283727,192.19466859160758,170.97533482376747,152.6191053099438,243.009995,63.96668552724009
2024-12-05,243.039993,202.37166890733693,181.23650780667242,192.25634829219007,192.21839377076498,170.9964406144739,152.6379451437584,243.039993,63.991663907336914
2024-12-06,242.839996,202.20513776912026,181.08736873945804,192.25634829219007,192.06021773716475,170.8557280728406,152.6379451437584,242.839996,63.825132769120245
2024-12-09,246.75,202.20513776912026,184.0030842220129,192.25634829219007,195.1526087434353,173.60670234063673,152.6379451437584,246.75,63.825132769120245
2024-12-10,247.770004,202.20513776912026,184.76370785694212,193.05108889718875,195.95932177901278,174.32434988193057,153.2689129840762,247.770004,63.825132769120245
2024-12-11,246.490005,201.16053039146797,183.80920425491135,193.05108889718875,194.94698076973623,173.423776810444,153.2689129840762,246.490005,62.78052539146796
2024-12-12,247.960007,202.36019924618083,184.90539433317892,193.05108889718875,196.1095936376514,174.4580309123858,153.2689129840762,247.960007,63.980194246180815
2024-12-13,248.130005,202.49893463971327,185.03216295044976,193.05108889718875,196.24404370120223,174.57763695973944,153.2689129840762,248.130005,64.11892963971326
2024-12-16,251.039993,202.49893463971327,187.2021599800305,193.05108889718875,198.5455300218186,176.6250267085979,153.2689129840762,251.039993,64.11892963971326
2024-12-17,253.479996,202.49893463971327,189.02168613002428,193.05108889718875,200.47530895106604,178.3417475780255,153.2689129840762,253.479996,64.11892963971326
2024-12-20,254.490005,203.30580598934247,189.7748564282694,193.82031463619325,201.27411702078984,179.05236290456799,153.87962382507737,254.490005,64.92580098934246
2024-12-23,255.270004,203.92892800690808,190.3565067694653,193.82031463619325,201.89101201437555,179.60114934517182,153.87962382507737,255.270004,65.54892300690807
2024-12-24,258.200012,203.92892800690808,192.54143284360987,196.04499855340964,204.2083319934602,181.66262463073085,155.64586553690995,258.200012,65.54892300690807
2024-12-26,259.019989,204.5765539667408,193.1528950401291,196.66758717582547,204.85684526867647,182.23953852319352,156.14015687677772,259.019989,66.19654896674078
2024-12-27,255.589996,201.8675115072029,190.59512689074745,194.06327679057574,202.14409113728146,179.8262871603507,154.0725185945977,255.589996,63.48750650720288
2024-12-30,252.199997,199.19005670516944,188.06718252799348,194.06327679057574,199.4629679417895,177.4411745065389,154.0725185945977,252.199997,60.81005170516943
2025-01-27,229.860001,181.54570649515236,171.4081018167172,194.06327679057574,181.79444312429038,161.72335065299072,154.0725185945977,229.860001,43.16570149515235
2025-01-28,238.259995,181.54570649515236,171.4081018167172,194.06327679057574,181.79444312429038,161.72335065299072,154.0725185945977,238.259995,43.16570149515235
2025-01-29,239.360001,182.38387224101712,171.4081018167172,194.06327679057574,181.79444312429038,161.72335065299072,154.0725185945977,239.360001,44.003867241017105
2025-01-30,237.589996,182.38387224101712,171.4081018167172,192.62822929391527,181.79444312429038,160.52744850527748,154.0725185945977,237.589996,44.003867241017105
2025-01-31,236.0,181.16332578615825,171.4081018167172,191.33912571539418,181.79444312429038,159.45316926241912,154.0725185945977,236.0,42.78332078615824
2025-02-03,228.009995,181.16332578615825,171.4081018167172,184.86115719352287,181.79444312429038,154.0547301960099,154.0725185945977,228.009995,42.78332078615824
2025-02-04,232.800003,184.96918429609903,171.4081018167172,184.86115719352287,181.79444312429038,154.0547301960099,154.0725185945977,232.800003,46.58917929609902
2025-02-05,232.470001,184.70698412440882,171.4081018167172,184.59911015396085,181.79444312429038,154.0547301960099,154.0725185945977,232.470001,46.32697912440881
2025-02-06,233.220001,185.3028899939722,171.4081018167172,185.19466799806938,181.79444312429038,154.0547301960099,154.0725185945977,233.220001,46.92288499397219
2025-02-14,244.600006,194.34477236085314,171.4081018167172,194.2312696563953,181.79444312429038,154.0547301960099,154.0725185945977,244.600006,55.96476736085313
2025-02-18,244.470001,194.34477236085314,171.31699834275943,194.12803565969753,181.79444312429038,153.97285004593692,154.0725185945977,244.470001,55.96476736085313
2025-02-19,244.869995,194.66275306424302,171.5973017384923,194.44566174542598,181.79444312429038,154.22477550071397,154.0725185945977,244.869995,56.28274806424301
2025-02-20,245.830002,194.66275306424302,172.27004488470777,195.2079813444248,181.79444312429038,154.82941007039295,154.0725185945977,245.830002,56.28274806424301
2025-02-21,245.550003,194.66275306424302,172.07383026523397,194.98564054336808,181.79444312429038,154.65306023661515,154.0725185945977,245.550003,56.28274806424301
2025-02-24,247.100006,195.89153680503506,173.16002431888504,194.98564054336808,181.79444312429038,155.62928790673223,154.0725185945977,247.100006,57.51153180503505
2025-02-25,247.039993,195.84396076896536,173.117969068836,194.98564054336808,181.79444312429038,155.5914903339748,154.0725185945977,247.039993,57.46395576896535
2025-02-26,240.360001,190.54831581974858,168.4368377491955,194.98564054336808,181.79444312429038,151.38427716950943,154.0725185945977,240.360001,52.16831081974857
2025-02-27,237.300003,188.12246516703618,168.4368377491955,194.98564054336808,181.79444312429038,149.4570197912315,154.0725185945977,237.300003,49.74246016703617
2025-03-24,220.729996,174.9863904714322,168.4368377491955,194.98564054336808,181.79444312429038,139.0208468758024,154.0725185945977,220.729996,36.60638547143219
2025-03-25,223.75,177.3805353939433,168.4368377491955,194.98564054336808,181.79444312429038,139.0208468758024,154.0725185945977,223.75,39.00053039394328
2025-03-26,221.529999,175.62060258520546,168.4368377491955,193.05103354005226,181.79444312429038,139.0208468758024,154.0725185945977,221.529999,37.24059758520545
2025-03-27,223.850006,177.45981636745213,168.4368377491955,195.07279019238788,181.79444312429038,139.0208468758024,154.0725185945977,223.850006,39.07981136745212
2025-03-28,217.899994,177.45981636745213,168.4368377491955,189.88768672396003,181.79444312429038,139.0208468758024,154.0725185945977,217.899994,39.07981136745212
2025-03-31,222.130005,180.90477734020143,168.4368377491955,189.88768672396003,181.79444312429038,139.0208468758024,154.0725185945977,222.130005,42.52477234020142
2025-04-01,223.190002,181.76804892418343,168.4368377491955,190.79382445291895,181.79444312429038,139.6842497358789,154.0725185945977,223.190002,43.38804392418342
2025-04-02,223.889999,181.76804892418343,168.4368377491955,191.39221642181892,181.79444312429038,140.12234532656922,154.0725185945977,223.889999,43.38804392418342
2025-04-14,202.520004,181.76804892418343,168.4368377491955,173.12409043923233,181.79444312429038,126.74785860366269,154.0725185945977,202.520004,43.38804392418342
2025-04-15,202.139999,181.42698253040913,168.4368377491955,173.12409043923233,181.79444312429038,126.74785860366269,154.0725185945977,202.139999,43.04697753040912
2025-04-16,194.270004,181.42698253040913,168.4368377491955,166.38378306376677,181.79444312429038,126.74785860366269,154.0725185945977,194.270004,43.04697753040912
2025-04-17,196.979996,181.42698253040913,168.4368377491955,168.70477298371623,181.79444312429038,126.74785860366269,154.0725185945977,196.979996,43.04697753040912
2025-04-21,193.160004,177.90860687844545,168.4368377491955,165.43311648942117,181.79444312429038,126.74785860366269,154.0725185945977,193.160004,39.52860187844544
2025-04-22,199.740005,177.90860687844545,168.4368377491955,165.43311648942117,181.79444312429038,126.74785860366269,154.0725185945977,199.740005,39.52860187844544
2025-04-23,204.600006,182.237414256506,168.4368377491955,169.45837478242913,181.79444312429038,126.74785860366269,154.0725185945977,204.600006,43.857409256506
2025-04-24,208.369995,182.237414256506,168.4368377491955,172.58083905492595,181.79444312429038,126.74785860366269,154.0725185945977,208.369995,43.857409256506
2025-04-25,209.279999,182.237414256506,168.4368377491955,173.33454283969274,181.79444312429038,127.30139827390538,154.0725185945977,209.279999,43.857409256506
2025-04-28,210.139999,182.98628742646713,168.4368377491955,174.0468311976554,181.79444312429038,127.82452137711007,154.0725185945977,210.139999,44.60628242646712
2025-04-29,211.210007,182.98628742646713,168.4368377491955,174.93305705966344,181.79444312429038,128.47538870898666,154.0725185945977,211.210007,44.60628242646712
2025-04-30,212.5,184.1039003333032,168.4368377491955,176.00148379891147,181.79444312429038,129.26006910581498,154.0725185945977,212.5,45.723895333303176
2025-05-01,213.320007,184.81433086036486,168.4368377491955,176.68064826350204,181.79444312429038,129.75886515987264,154.0725185945977,213.320007,46.43432586036485
2025-05-02,205.350006,177.90935076737512,168.4368377491955,176.68064826350204,181.79444312429038,124.91085160677423,154.0725185945977,205.350006,39.529345767375105
2025-05-05,198.889999,172.31258613264362,168.4368377491955,176.68064826350204,181.79444312429038,120.98134124797869,154.0725185945977,198.889999,33.932581132643605
2025-05-06,198.509995,172.31258613264362,168.4368377491955,176.68064826350204,181.79444312429038,120.75019139715288,154.0725185945977,198.509995,33.932581132643605
2025-05-07,196.25,172.31258613264362,168.4368377491955,176.68064826350204,181.79444312429038,120.75019139715288,154.0725185945977,196.25,33.932581132643605
2025-05-08,197.490005,172.31258613264362,168.4368377491955,176.68064826350204,181.79444312429038,120.75019139715288,154.0725185945977,197.490005,33.932581132643605
2025-05-09,198.529999,172.31258613264362,168.4368377491955,176.68064826350204,181.79444312429038,120.75019139715288,154.0725185945977,198.529999,33.932581132643605
2025-05-12,210.789993,182.95355365771118,168.4368377491955,176.68064826350204,181.79444312429038,120.75019139715288,154.0725185945977,210.789993,44.57354865771117
2025-05-13,212.929993,182.95355365771118,168.4368377491955,178.47436048818003,181.79444312429038,120.75019139715289,154.0725185945977,212.929993,44.57354865771117
2025-05-14,212.330002,182.43802982724432,167.9622189071333,177.9714580622937,181.79444312429038,120.40994328524613,154.0725185945977,212.330002,44.05802482724431
2025-05-15,211.449997,182.43802982724432,167.26609687512118,177.23385258272464,181.79444312429038,119.910902400102,154.0725185945977,211.449997,44.05802482724431
2025-05-16,211.259995,182.27409702499776,167.1157970719083,177.0745960826717,181.79444312429038,119.8031544142847,154.0725185945977,211.259995,43.89409202499775
2025-05-19,208.779999,182.27409702499776,167.1157970719083,177.0745960826717,181.79444312429038,118.39677672439217,154.0725185945977,208.779999,43.89409202499775
2025-05-20,206.860001,182.27409702499776,167.1157970719083,177.0745960826717,181.79444312429038,117.30796756831359,154.0725185945977,206.860001,43.89409202499775
2025-05-21,202.089996,178.0710207899758,167.1157970719083,177.0745960826717,181.79444312429038,114.60295166801542,154.0725185945977,202.089996,39.69101578997578
2025-06-24,200.300003,176.49377358810582,167.1157970719083,177.0745960826717,181.79444312429038,114.60295166801542,154.0725185945977,200.300003,38.11376858810581
2025-06-25,201.559998,177.60401457123822,167.1157970719083,177.0745960826717,181.79444312429038,114.60295166801542,154.0725185945977,201.559998,39.22400957123821
